epoch,N50_val_loss,N50_val_loss_min,N50_val_loss_max,N100_val_loss,N100_val_loss_min,N100_val_loss_max,N150_val_loss,N150_val_loss_min,N150_val_loss_max,N200_val_loss,N200_val_loss_min,N200_val_loss_max
60,,,,0.847695306241512,0.84317232966423,0.854324446618557,0.847695306241512,0.84317232966423,0.854324446618557,0.847695306241512,0.84317232966423,0.854324446618557
61,,,,0.855119208991528,0.849442353844643,0.863732758164406,0.855119208991528,0.849442353844643,0.863732758164406,0.855119208991528,0.849442353844643,0.863732758164406
62,,,,0.844248168468475,0.822302658855915,0.862251074612141,0.844248168468475,0.822302658855915,0.862251074612141,0.844248168468475,0.822302658855915,0.862251074612141
63,,,,0.847844507098198,0.837927202880383,0.858413730561733,0.847844507098198,0.837927202880383,0.858413730561733,0.847844507098198,0.837927202880383,0.858413730561733
64,,,,0.849602801799774,0.835735334455967,0.858347260951996,0.849602801799774,0.835735334455967,0.858347260951996,0.849602801799774,0.835735334455967,0.858347260951996
65,,,,0.85022132486105,0.834808115661144,0.876630571484566,0.85022132486105,0.834808115661144,0.876630571484566,0.85022132486105,0.834808115661144,0.876630571484566
66,,,,0.848204582333565,0.835137897729874,0.858165183663368,0.848204582333565,0.835137897729874,0.858165183663368,0.848204582333565,0.835137897729874,0.858165183663368
67,,,,0.844034974575043,0.83620820492506,0.852716715633869,0.844034974575043,0.83620820492506,0.852716715633869,0.844034974575043,0.83620820492506,0.852716715633869
68,,,,0.844055259823799,0.838785561919212,0.851086732745171,0.844055259823799,0.838785561919212,0.851086732745171,0.844055259823799,0.838785561919212,0.851086732745171
69,,,,0.846494818031788,0.836150921881199,0.859021919965744,0.846494818031788,0.836150921881199,0.859021919965744,0.846494818031788,0.836150921881199,0.859021919965744
70,,,,0.852850849330425,0.830852873623371,0.884792077541351,0.852850849330425,0.830852873623371,0.884792077541351,0.852850849330425,0.830852873623371,0.884792077541351
71,,,,0.847329987585545,0.839940403401852,0.854187536239624,0.847329987585545,0.839940403401852,0.854187536239624,0.847329987585545,0.839940403401852,0.854187536239624
72,,,,0.844322811365127,0.834153485298157,0.85467321574688,0.844322811365127,0.834153485298157,0.85467321574688,0.844322811365127,0.834153485298157,0.85467321574688
73,,,,0.84229355096817,0.825099292397499,0.851860183477402,0.84229355096817,0.825099292397499,0.851860183477402,0.84229355096817,0.825099292397499,0.851860183477402
74,,,,0.846008926928043,0.828900204598904,0.870647822320461,0.846008926928043,0.828900204598904,0.870647822320461,0.846008926928043,0.828900204598904,0.870647822320461
75,,,,0.842933955192566,0.837199428677559,0.852367727458477,0.842933955192566,0.837199428677559,0.852367727458477,0.842933955192566,0.837199428677559,0.852367727458477
76,,,,0.84556989222765,0.838136331737042,0.857205717265606,0.84556989222765,0.838136331737042,0.857205717265606,0.84556989222765,0.838136331737042,0.857205717265606
77,,,,0.846381638944149,0.826085191965103,0.871369422972202,0.846381638944149,0.826085191965103,0.871369422972202,0.846381638944149,0.826085191965103,0.871369422972202
78,,,,0.850600543320179,0.845440773665905,0.858750033378601,0.850600543320179,0.845440773665905,0.858750033378601,0.850600543320179,0.845440773665905,0.858750033378601
79,,,,0.837193732857704,0.827961105108261,0.845644818246365,0.837193732857704,0.827961105108261,0.845644818246365,0.837193732857704,0.827961105108261,0.845644818246365
80,,,,0.843538751900196,0.832083155214787,0.851503317058086,0.843538751900196,0.832083155214787,0.851503317058086,0.843538751900196,0.832083155214787,0.851503317058086
81,,,,0.844981063306332,0.833829207718372,0.853189301490784,0.844981063306332,0.833829207718372,0.853189301490784,0.844981063306332,0.833829207718372,0.853189301490784
82,,,,0.847129101157188,0.83951441347599,0.862775337696075,0.847129101157188,0.83951441347599,0.862775337696075,0.847129101157188,0.83951441347599,0.862775337696075
83,,,,0.847663735747337,0.829988193511963,0.859582903981209,0.847663735747337,0.829988193511963,0.859582903981209,0.847663735747337,0.829988193511963,0.859582903981209
84,,,,0.841606875956059,0.826029570400715,0.852031263709068,0.841606875956059,0.826029570400715,0.852031263709068,0.841606875956059,0.826029570400715,0.852031263709068
85,,,,0.842563199996948,0.834212723374367,0.852299037575722,0.842563199996948,0.834212723374367,0.852299037575722,0.842563199996948,0.834212723374367,0.852299037575722
86,,,,0.843808800578118,0.828212656080723,0.864334520697594,0.843808800578118,0.828212656080723,0.864334520697594,0.843808800578118,0.828212656080723,0.864334520697594
87,,,,0.839693244695663,0.831325210630894,0.851132667064667,0.839693244695663,0.831325210630894,0.851132667064667,0.839693244695663,0.831325210630894,0.851132667064667
88,,,,0.836086173355579,0.828557461500168,0.843283799290657,0.836086173355579,0.828557461500168,0.843283799290657,0.836086173355579,0.828557461500168,0.843283799290657
89,,,,0.848443128466606,0.831566925346851,0.876466928422451,0.848443128466606,0.831566925346851,0.876466928422451,0.848443128466606,0.831566925346851,0.876466928422451
90,,,,0.849754297137261,0.840519352257252,0.855718828737736,0.849754297137261,0.840519352257252,0.855718828737736,0.849754297137261,0.840519352257252,0.855718828737736
91,,,,0.841374087035656,0.832266670465469,0.846000310778618,0.841374087035656,0.832266670465469,0.846000310778618,0.841374087035656,0.832266670465469,0.846000310778618
92,,,,0.844319924414158,0.835155852138996,0.853177547454834,0.844319924414158,0.835155852138996,0.853177547454834,0.844319924414158,0.835155852138996,0.853177547454834
93,,,,0.842877680659294,0.831358769536018,0.851990242302418,0.842877680659294,0.831358769536018,0.851990242302418,0.842877680659294,0.831358769536018,0.851990242302418
94,,,,0.84537808150053,0.835814349353313,0.853237135708332,0.84537808150053,0.835814349353313,0.853237135708332,0.84537808150053,0.835814349353313,0.853237135708332
95,,,,0.850878398120403,0.839707386493683,0.864286351203919,0.850878398120403,0.839707386493683,0.864286351203919,0.850878398120403,0.839707386493683,0.864286351203919
96,,,,0.844221841394901,0.833291119337082,0.85499944537878,0.844221841394901,0.833291119337082,0.85499944537878,0.844221841394901,0.833291119337082,0.85499944537878
97,,,,0.843414043486118,0.836679796874523,0.847097086906433,0.843414043486118,0.836679796874523,0.847097086906433,0.843414043486118,0.836679796874523,0.847097086906433
98,,,,0.843109114766121,0.832865059375763,0.851782962679863,0.843109114766121,0.832865059375763,0.851782962679863,0.843109114766121,0.832865059375763,0.851782962679863
99,,,,0.841311767399311,0.824798166751862,0.857079307734966,0.841311767399311,0.824798166751862,0.857079307734966,0.841311767399311,0.824798166751862,0.857079307734966
100,,,,0.845656338632107,0.838522569835186,0.852950640022755,0.845656338632107,0.838522569835186,0.852950640022755,0.845656338632107,0.838522569835186,0.852950640022755
101,,,,,,,0.848394409716129,0.830493381619453,0.862157721817493,0.848394409716129,0.830493381619453,0.862157721817493
102,,,,,,,0.847344533801079,0.837574233114719,0.863564026355743,0.847344533801079,0.837574233114719,0.863564026355743
103,,,,,,,0.842092797160149,0.835233472287655,0.849755802750588,0.842092797160149,0.835233472287655,0.849755802750588
104,,,,,,,0.846939749419689,0.835779085755348,0.863382406532764,0.846939749419689,0.835779085755348,0.863382406532764
105,,,,,,,0.847879394590855,0.840536691248417,0.855392616987228,0.847879394590855,0.840536691248417,0.855392616987228
106,,,,,,,0.841834233105183,0.832620243728161,0.849976100027561,0.841834233105183,0.832620243728161,0.849976100027561
107,,,,,,,0.843238097727299,0.836595709621906,0.855004408955574,0.843238097727299,0.836595709621906,0.855004408955574
108,,,,,,,0.853126406669617,0.843332673609257,0.872620785236359,0.853126406669617,0.843332673609257,0.872620785236359
109,,,,,,,0.847288511395455,0.839240318536758,0.862542167305946,0.847288511395455,0.839240318536758,0.862542167305946
110,,,,,,,0.844482356607914,0.831028439104557,0.856561313569546,0.844482356607914,0.831028439104557,0.856561313569546
111,,,,,,,0.840535678863525,0.831516343355179,0.846771106123924,0.840535678863525,0.831516343355179,0.846771106123924
112,,,,,,,0.847436013519764,0.840909785032272,0.855986562371254,0.847436013519764,0.840909785032272,0.855986562371254
113,,,,,,,0.848004732429981,0.836138619482517,0.856536236405373,0.848004732429981,0.836138619482517,0.856536236405373
114,,,,,,,0.842296250462532,0.833740544319153,0.854751959443092,0.842296250462532,0.833740544319153,0.854751959443092
115,,,,,,,0.844105944633484,0.832936249673367,0.855941976606846,0.844105944633484,0.832936249673367,0.855941976606846
116,,,,,,,0.845253241956234,0.837451377511025,0.852946174144745,0.845253241956234,0.837451377511025,0.852946174144745
117,,,,,,,0.848633764982223,0.836157284677029,0.875529411435127,0.848633764982223,0.836157284677029,0.875529411435127
118,,,,,,,0.8421639585495,0.838759160041809,0.848458987474442,0.8421639585495,0.838759160041809,0.848458987474442
119,,,,,,,0.844594004750252,0.833810701966286,0.856149272620678,0.844594004750252,0.833810701966286,0.856149272620678
120,,,,,,,0.84433362275362,0.838684533536434,0.850631359219551,0.84433362275362,0.838684533536434,0.850631359219551
121,,,,,,,0.849967352151871,0.842458425462246,0.869712860882282,0.849967352151871,0.842458425462246,0.869712860882282
122,,,,,,,0.846644709706306,0.828374625742436,0.860087257623672,0.846644709706306,0.828374625742436,0.860087257623672
123,,,,,,,0.844537960290909,0.836774702370167,0.850584378838539,0.844537960290909,0.836774702370167,0.850584378838539
124,,,,,,,0.843707435131073,0.832612332701683,0.855379268527031,0.843707435131073,0.832612332701683,0.855379268527031
125,,,,,,,0.845900436341763,0.836834751069546,0.857032179832459,0.845900436341763,0.836834751069546,0.857032179832459
126,,,,,,,0.850376759171486,0.836306102573872,0.867152190208435,0.850376759171486,0.836306102573872,0.867152190208435
127,,,,,,,0.852883705794811,0.844400449097157,0.858307805657387,0.852883705794811,0.844400449097157,0.858307805657387
128,,,,,,,0.843180539608002,0.83036136329174,0.862293949723244,0.843180539608002,0.83036136329174,0.862293949723244
129,,,,,,,0.846791558861733,0.8411281645298,0.853604513406754,0.846791558861733,0.8411281645298,0.853604513406754
130,,,,,,,0.846117814779282,0.833770443499088,0.865431270003319,0.846117814779282,0.833770443499088,0.865431270003319
131,,,,,,,0.84477120757103,0.839803571999073,0.848715448379517,0.84477120757103,0.839803571999073,0.848715448379517
132,,,,,,,0.84269414961338,0.833051790297031,0.854789216816425,0.84269414961338,0.833051790297031,0.854789216816425
133,,,,,,,0.850600282847882,0.837789238989353,0.862049619853497,0.850600282847882,0.837789238989353,0.862049619853497
134,,,,,,,0.845286388993263,0.822590464353561,0.863464316725731,0.845286388993263,0.822590464353561,0.863464316725731
135,,,,,,,0.842985290288925,0.837309587001801,0.84966654330492,0.842985290288925,0.837309587001801,0.84966654330492
136,,,,,,,0.84677520185709,0.831264495849609,0.859222202003002,0.84677520185709,0.831264495849609,0.859222202003002
137,,,,,,,0.845108447372913,0.836089658737183,0.850671724975109,0.845108447372913,0.836089658737183,0.850671724975109
138,,,,,,,0.843598787784577,0.835893818736076,0.851836802065373,0.843598787784577,0.835893818736076,0.851836802065373
139,,,,,,,0.844342769384384,0.833198358118534,0.855236764252186,0.844342769384384,0.833198358118534,0.855236764252186
140,,,,,,,0.843603073954582,0.830250127613544,0.855147430300713,0.843603073954582,0.830250127613544,0.855147430300713
141,,,,,,,0.847723774313927,0.836254075169563,0.85415223389864,0.847723774313927,0.836254075169563,0.85415223389864
142,,,,,,,0.842461705207825,0.827411648631096,0.856681351363659,0.842461705207825,0.827411648631096,0.856681351363659
143,,,,,,,0.849753424823284,0.830499528348446,0.864200800657272,0.849753424823284,0.830499528348446,0.864200800657272
144,,,,,,,0.846454555988312,0.8315947458148,0.863494098186493,0.846454555988312,0.8315947458148,0.863494098186493
145,,,,,,,0.844290459156036,0.829890161752701,0.853971864283085,0.844290459156036,0.829890161752701,0.853971864283085
146,,,,,,,0.84472589880228,0.841425253450871,0.852258019149303,0.84472589880228,0.841425253450871,0.852258019149303
147,,,,,,,0.844391130805016,0.828682389855385,0.864973740279675,0.844391130805016,0.828682389855385,0.864973740279675
148,,,,,,,0.843301137089729,0.839259377121925,0.855671262741089,0.843301137089729,0.839259377121925,0.855671262741089
149,,,,,,,0.841508278548717,0.824206657707691,0.851744025945664,0.841508278548717,0.824206657707691,0.851744025945664
150,,,,,,,0.848856966793537,0.84132609218359,0.854954642057419,0.848856966793537,0.84132609218359,0.854954642057419
151,,,,,,,,,,0.845870979130268,0.836398983001709,0.855499491095543
152,,,,,,,,,,0.840238766372204,0.83122683763504,0.852471098303795
153,,,,,,,,,,0.844184842705727,0.832162110507488,0.862546873092651
154,,,,,,,,,,0.840615977048874,0.827425391972065,0.851067458093166
155,,,,,,,,,,0.848941073715687,0.834465312957764,0.863403360545635
156,,,,,,,,,,0.85017444640398,0.838157090544701,0.87580224275589
157,,,,,,,,,,0.842160910665989,0.828945033252239,0.857778111100197
158,,,,,,,,,,0.843579152226448,0.833340109884739,0.852051760256291
159,,,,,,,,,,0.842596736848355,0.836815351247788,0.855252775549889
160,,,,,,,,,,0.850234597921372,0.835843266546726,0.869611293077469
161,,,,,,,,,,0.842963342368603,0.830671572685242,0.853071801364422
162,,,,,,,,,,0.849898255765438,0.842539343237877,0.860420536994934
163,,,,,,,,,,0.846150048673153,0.833937375247479,0.866047571599484
164,,,,,,,,,,0.848218658566475,0.841421760618687,0.856668256223202
165,,,,,,,,,,0.843984313905239,0.838548135757446,0.847047184407711
166,,,,,,,,,,0.842743866741657,0.828123389184475,0.850445801019669
167,,,,,,,,,,0.851060349643231,0.841181652247906,0.863289833068848
168,,,,,,,,,,0.843866141438484,0.829195874929428,0.853600610792637
169,,,,,,,,,,0.843329883217812,0.831805191934109,0.860423834621906
170,,,,,,,,,,0.844261631667614,0.825630371272564,0.858753760159016
171,,,,,,,,,,0.84727756857872,0.84226191341877,0.854569786787033
172,,,,,,,,,,0.847872045040131,0.837522760033608,0.859111107885838
173,,,,,,,,,,0.84269282579422,0.83153373003006,0.860438792407513
174,,,,,,,,,,0.847682296037674,0.835690958797932,0.866934753954411
175,,,,,,,,,,0.847586779892445,0.833517789840698,0.856953422725201
176,,,,,,,,,,0.846134823560715,0.838239292800427,0.856043322384357
177,,,,,,,,,,0.846783825755119,0.839937449991703,0.852718839049339
178,,,,,,,,,,0.842652010917664,0.832590638101101,0.852953886985779
179,,,,,,,,,,0.843884746432304,0.828505574166775,0.868400083482266
180,,,,,,,,,,0.843688540756702,0.831083051860333,0.857850393652916
181,,,,,,,,,,0.842679065167904,0.835252796113491,0.858585369586945
182,,,,,,,,,,0.847929437756539,0.835008409619331,0.866602647304535
183,,,,,,,,,,0.849238048493862,0.835229115188122,0.861021363735199
184,,,,,,,,,,0.845890898108483,0.838697916269302,0.854459671676159
185,,,,,,,,,,0.850456622540951,0.830820235610008,0.86236906349659
186,,,,,,,,,,0.841348451972008,0.833604297041893,0.848282112181187
187,,,,,,,,,,0.8442385622859,0.83464597016573,0.855026331543922
188,,,,,,,,,,0.842159360051155,0.833618254959583,0.849236923456192
189,,,,,,,,,,0.84932748734951,0.838836438953877,0.877462500333786
190,,,,,,,,,,0.840888955593109,0.829491147398949,0.855506277084351
191,,,,,,,,,,0.84314336180687,0.833998276293278,0.854565407335758
192,,,,,,,,,,0.838816967010498,0.823421464860439,0.850167818367481
193,,,,,,,,,,0.843929674625397,0.833375924825668,0.851914040744305
194,,,,,,,,,,0.842429721653462,0.829318335652351,0.85605434179306
195,,,,,,,,,,0.844040105640888,0.820151790976524,0.856374125182629
196,,,,,,,,,,0.847113479971886,0.829587045311928,0.865439981222153
197,,,,,,,,,,0.849972173273563,0.841574327647686,0.86325900554657
198,,,,,,,,,,0.845784267187119,0.835730175673962,0.855520714819431
199,,,,,,,,,,0.842018224895,0.838432143628597,0.846458065509796
200,,,,,,,,,,0.852222929596901,0.838789673149586,0.869285434484482
