epoch,E50_val_loss,E50_val_loss_min,E50_val_loss_max,E100_val_loss,E100_val_loss_min,E100_val_loss_max,E150_val_loss,E150_val_loss_min,E150_val_loss_max,E200_val_loss,E200_val_loss_min,E200_val_loss_max
1,1.6035875838995,1.58256482183933,1.61554500758648,1.6035875838995,1.58256482183933,1.61554500758648,1.6035875838995,1.58256482183933,1.61554500758648,1.6035875838995,1.58256482183933,1.61554500758648
2,1.42487582623959,1.40920456647873,1.44013231992722,1.42487582623959,1.40920456647873,1.44013231992722,1.42487582623959,1.40920456647873,1.44013231992722,1.42487582623959,1.40920456647873,1.44013231992722
3,1.30623397290707,1.2836138933897,1.329868927598,1.30623397290707,1.2836138933897,1.329868927598,1.30623397290707,1.2836138933897,1.329868927598,1.30623397290707,1.2836138933897,1.329868927598
4,1.21231724768877,1.20083308964968,1.23282476067543,1.21231724768877,1.20083308964968,1.23282476067543,1.21231724768877,1.20083308964968,1.23282476067543,1.21231724768877,1.20083308964968,1.23282476067543
5,1.16754315197468,1.14360431432724,1.19574594795704,1.16754315197468,1.14360431432724,1.19574594795704,1.16754315197468,1.14360431432724,1.19574594795704,1.16754315197468,1.14360431432724,1.19574594795704
6,1.1274475428462,1.10133073627949,1.1558725759387,1.1274475428462,1.10133073627949,1.1558725759387,1.1274475428462,1.10133073627949,1.1558725759387,1.1274475428462,1.10133073627949,1.1558725759387
7,1.09431866556406,1.08281706720591,1.10404127538204,1.09431866556406,1.08281706720591,1.10404127538204,1.09431866556406,1.08281706720591,1.10404127538204,1.09431866556406,1.08281706720591,1.10404127538204
8,1.07046900242567,1.05359501838684,1.08557510226965,1.07046900242567,1.05359501838684,1.08557510226965,1.07046900242567,1.05359501838684,1.08557510226965,1.07046900242567,1.05359501838684,1.08557510226965
9,1.04419599533081,1.03070851266384,1.05544345676899,1.04419599533081,1.03070851266384,1.05544345676899,1.04419599533081,1.03070851266384,1.05544345676899,1.04419599533081,1.03070851266384,1.05544345676899
10,1.01781213730574,1.01268978863955,1.02131513506174,1.01781213730574,1.01268978863955,1.02131513506174,1.01781213730574,1.01268978863955,1.02131513506174,1.01781213730574,1.01268978863955,1.02131513506174
