epoch,H50_val_loss,H50_val_loss_min,H50_val_loss_max,H100_val_loss,H100_val_loss_min,H100_val_loss_max,H150_val_loss,H150_val_loss_min,H150_val_loss_max,H200_val_loss,H200_val_loss_min,H200_val_loss_max
1,1.56714159071445,1.52571254372597,1.62332150638104,1.56714159071445,1.52571254372597,1.62332150638104,1.56714159071445,1.52571254372597,1.62332150638104,1.56714159071445,1.52571254372597,1.62332150638104
2,1.36586341381073,1.32447378337383,1.39971942007542,1.37000505566597,1.3269444167614,1.39547032117844,1.36940824985504,1.31975761950016,1.40619003176689,1.36917876303196,1.34155939817429,1.40607240796089
3,1.26162028968334,1.23050873279572,1.3325415879488,1.26621749401093,1.24085739254951,1.33139980733395,1.27089834868908,1.23952419757843,1.34524811804295,1.26900954246521,1.24401346743107,1.34851824343205
4,1.16952747821808,1.15518555939198,1.20705144107342,1.17735956072807,1.16533635258675,1.20713701546192,1.17293715178967,1.15416970849037,1.21238398551941,1.1796964931488,1.16713808476925,1.20724003911018
5,1.13141218334436,1.111167293787,1.14901068508625,1.13650660097599,1.11379218697548,1.14728188514709,1.13066690504551,1.09752213060856,1.15557884573936,1.13452252089977,1.11435435414314,1.16100597083569
6,1.09783780425787,1.06995598673821,1.1141280785203,1.09752382546663,1.07477103769779,1.12240524888039,1.09766239076853,1.08221924901009,1.13017509877682,1.09571014642715,1.06693578660488,1.13287309110165
7,1.0732387316227,1.03283490389585,1.12127481400967,1.07448057204485,1.02986972332001,1.14215970933437,1.07314820885658,1.028900629282,1.12143806964159,1.07509938597679,1.03539654910564,1.12582752257586
8,1.037632163167,1.0165267765522,1.07334138154984,1.04091472268105,1.00608592033386,1.06739975512028,1.03320382744074,1.00946854352951,1.0626941382885,1.03856732189655,1.00993976294994,1.06760546118021
9,1.03080975115299,1.0030651435256,1.09449252486229,1.03394166618586,1.01422708630562,1.06783688515425,1.03176639288664,0.997589342296124,1.08542323559523,1.04209556758404,1.00689330995083,1.110510212183
10,1.01240166783333,1.00099958330393,1.02725320011377,1.01861911565065,1.011787083745,1.02595535963774,1.01983230799437,1.00112266242504,1.04134239703417,1.02573259055614,1.01113175004721,1.04013264775276
