epoch,P50_val_loss,P50_val_loss_min,P50_val_loss_max,P100_val_loss,P100_val_loss_min,P100_val_loss_max,P150_val_loss,P150_val_loss_min,P150_val_loss_max,P200_val_loss,P200_val_loss_min,P200_val_loss_max
15,0.946464736163616,0.930684664845467,0.95868816524744,0.948402285277844,0.932759773731232,0.962732517719269,0.949366011619568,0.925502714514732,0.965312308073044,0.942548535168171,0.924697369337082,0.961480124294758
16,0.94712340772152,0.923732893168926,0.967708864808083,0.944030291736126,0.92776288241148,0.963695807754993,0.943487936258316,0.916670291125774,0.965718933939934,0.942047519087791,0.928750616312027,0.954916903376579
17,0.931527114510536,0.918893483281136,0.944752332568169,0.934612943530083,0.91836758852005,0.956522823870182,0.928039375841617,0.921477934718132,0.934952545166016,0.927953701615333,0.905857458710671,0.945327270030975
18,0.919940353929997,0.907933373749256,0.9317761734128,0.918529326617718,0.906158012151718,0.927817782759666,0.920631611943245,0.917248803377152,0.927659606933594,0.922595055699349,0.904244583845139,0.944664193689823
19,0.918161405920982,0.904063519835472,0.928017380833626,0.921865264177323,0.905813367664814,0.937738840281963,0.919706354737282,0.902450028061867,0.933523501455784,0.921158420145512,0.910766525566578,0.943212270736694
20,0.914943106472492,0.90907324552536,0.921619042754173,0.919871083796024,0.906786744296551,0.947402954101563,0.91632455766201,0.903711239993572,0.934683127701283,0.913093940615654,0.904471476376057,0.925543090701103
21,0.904644938409329,0.894756878912449,0.91646671295166,0.905733790099621,0.8946025416255,0.917134234309197,0.908322111666203,0.893194477260113,0.918101680278778,0.90558415979147,0.892357805371285,0.918267942965031
22,0.904746607244015,0.892021363973618,0.919908235967159,0.90618301898241,0.902262632548809,0.911856499314308,0.904750988483429,0.89671366661787,0.913734300434589,0.906231381595135,0.896415711939335,0.918636472523213
23,0.893644464612007,0.882840259373188,0.908880369365215,0.896962318122387,0.888518299162388,0.904241813719273,0.897773413062096,0.89004044085741,0.906095165014267,0.895091232657433,0.879760602116585,0.910755640268326
24,0.89089294821024,0.876502968370915,0.912554113566875,0.890741403102875,0.884313224256039,0.898075675964355,0.890118822455406,0.885013042390347,0.894817334413528,0.893259183168411,0.887059234082699,0.901273101568222
25,0.894097418785095,0.88307631611824,0.907163429260254,0.892206127047539,0.883945138752461,0.908486889302731,0.892811353802681,0.879733385145664,0.90305318236351,0.891049627065659,0.88320370465517,0.898838110268116
26,0.889839107096195,0.880133625864983,0.902963039278984,0.88950021058321,0.873070134222508,0.896618732810021,0.89368204832077,0.879040366411209,0.902137431502342,0.893665736317635,0.879452574253082,0.901211877167225
27,0.880209175050259,0.869622102379799,0.8889977440238,0.881387821435928,0.867196789383888,0.899098084867001,0.883924670517445,0.878456434607506,0.893183460831642,0.882788004875183,0.876543506979942,0.893878982961178
28,0.883661745786667,0.867169085144997,0.918919990956783,0.879838418662548,0.863999420404434,0.907668226957321,0.882770098149777,0.863065239787102,0.905715285241604,0.880153255462647,0.863713017106056,0.894188246130943
29,0.87179689258337,0.860706552863121,0.881537112593651,0.87862751275301,0.867148980498314,0.893293234705925,0.879985775053501,0.875177884101868,0.887197080254555,0.872838835716248,0.864813807606697,0.882055543363094
30,0.870645202696323,0.85645554959774,0.884466099739075,0.873685793876648,0.867986357212067,0.882339115440846,0.879180254936218,0.867160773277283,0.890064840018749,0.874778741300106,0.873293927311897,0.877729086577892
31,0.873712083995342,0.859533938765526,0.886353941261768,0.871868014633656,0.864573189616203,0.884741359949112,0.87782779186964,0.868980906903744,0.886478441953659,0.872250827252865,0.857000730931759,0.901718118786812
32,0.866970974504948,0.86106723099947,0.874628637731075,0.871261472404003,0.865103042125702,0.876050087809563,0.8756260445714,0.867499542236328,0.880785967409611,0.86651325404644,0.860274569690228,0.87314086407423
33,0.86486574113369,0.85330548286438,0.877733832597733,0.868293442726135,0.857758830487728,0.88707948923111,0.875163550376892,0.860496021807194,0.888968440890312,0.868934661149979,0.860428097844124,0.875935427844524
34,0.863142157793045,0.856471203267574,0.86830916851759,0.870314585566521,0.862233063578606,0.878931365907192,0.868921283483505,0.859108996391296,0.881822784245014,0.869734443128109,0.857891137897968,0.882789698243141
35,0.859630995392799,0.850107316672802,0.863820363581181,0.86798609316349,0.85212289839983,0.885598294436932,0.866865345239639,0.858559036254883,0.875974321365357,0.863904925584793,0.845789885520935,0.880857656896114
36,0.860217070579529,0.85852143317461,0.861223323643208,0.859298191070557,0.855206789076328,0.865987585484982,0.866538950502873,0.849156033992767,0.887752191722393,0.855404986441135,0.852953715622425,0.86227050870657
37,0.854046595990658,0.846061086654663,0.869036243855953,0.868538209795952,0.849281893670559,0.891010873019695,0.86366128474474,0.852423371374607,0.876674336194992,0.860212690234184,0.847982928156853,0.867178958654404
38,0.85170894920826,0.842611242830753,0.861263087391853,0.860658795535565,0.855080856382847,0.86712798923254,0.857735487818718,0.847714212536812,0.865413177013397,0.857662855088711,0.850901663303375,0.868917740881443
39,0.853093402385712,0.84655687212944,0.856904564797878,0.857415872514248,0.849956905841827,0.868215797841549,0.85495471060276,0.842833288013935,0.864906162023544,0.856075911819935,0.838851970434189,0.868999813497067
40,0.848809678852558,0.84132953286171,0.856873236596584,0.851966519057751,0.849151906371117,0.853969889879227,0.864338169395924,0.853284369409084,0.878681994974613,0.860830350220203,0.851298075914383,0.881137819588184
41,0.849689850509167,0.843698759377003,0.853539608418942,0.853106182217598,0.845158517360687,0.866268646717072,0.852335116267204,0.849845215678215,0.855430030822754,0.848674757480621,0.843876944482327,0.852769805490971
42,0.847169572114945,0.833803768455982,0.853740078210831,0.850953533947468,0.84438338726759,0.856665274500847,0.854831379354,0.840936551988125,0.873859162628651,0.852467924356461,0.841936226189137,0.860437917709351
43,0.845208240747452,0.83747179210186,0.850897146761417,0.849550938308239,0.846293823421002,0.854735863208771,0.854891262352467,0.845489305257797,0.863138063251972,0.85736120313406,0.847173039615154,0.87281935364008
44,0.840943639278412,0.837349171936512,0.845855037868023,0.850608928799629,0.846281802654266,0.856401480734348,0.856276313960552,0.848373696208,0.866418804228306,0.857360194921494,0.851289340853691,0.86354141831398
45,0.839748347103596,0.83550605326891,0.843499404191971,0.846861390173435,0.838955190777779,0.856857365369797,0.85155698210001,0.84793681204319,0.855606319010258,0.8501839402318,0.841831007599831,0.862962393462658
46,0.836945183575153,0.832701301574707,0.844680665433407,0.849169315695763,0.843219485878944,0.855357170104981,0.852316052913666,0.842477531731129,0.860894364118576,0.848176339268684,0.842617440223694,0.859391857683659
47,0.835127767324448,0.829902109503746,0.84132781624794,0.850524687170982,0.845782119035721,0.857573957741261,0.849468803703785,0.847295853495598,0.852487005293369,0.846165955662727,0.837719422578812,0.861327764391899
48,0.834913421273231,0.827893954515457,0.840423619747162,0.842633951306343,0.833719491958618,0.847527141869068,0.851430127322674,0.833354473114014,0.863607241213322,0.846444019675255,0.83967536687851,0.8514459207654
49,0.832907057702541,0.828099618852139,0.837782466411591,0.844087415337563,0.836186198890209,0.860954923927784,0.851381570100784,0.834956011176109,0.864026615023613,0.851070042550564,0.837112386524677,0.860942171514034
50,0.83141212195158,0.826335890591145,0.83778922855854,0.849831085801125,0.835575267672539,0.86250643581152,0.848260110020638,0.837933827936649,0.861091113090515,0.854293009638786,0.847377213835716,0.862166026234627
51,,,,0.838272449076176,0.832480785250664,0.848022603988648,0.8406141898036,0.831840755045414,0.848564277589321,0.84363531857729,0.835575234889984,0.852447153627873
52,,,,0.843042378425598,0.835017183423042,0.860202877223492,0.845530392825604,0.83208799213171,0.863874055445194,0.838724544942379,0.831352041661739,0.848501431941986
53,,,,0.843066933453083,0.83692180365324,0.854940441250801,0.849385513067245,0.83601231276989,0.861516025662422,0.843904055953026,0.833300319314003,0.863746237754822
54,,,,0.841037632226944,0.831083174049854,0.8514713332057,0.844999436438084,0.831378573179245,0.85368694216013,0.84613427489996,0.839158903062344,0.852085795998573
55,,,,0.841972440481186,0.827590103447437,0.856127144396305,0.843512400388718,0.838825570046902,0.852718152105808,0.842027727663517,0.837341021001339,0.851557584106922
56,,,,0.839491317272186,0.831342272460461,0.84413878172636,0.847245109081268,0.839425288140774,0.853758749365807,0.840308177173138,0.830086973309517,0.849013221263886
57,,,,0.839695381522179,0.83590579032898,0.84269295334816,0.843675938844681,0.83249322026968,0.859174543619156,0.838008770048618,0.829304133355618,0.846760377287865
58,,,,0.840076845884323,0.832504568994045,0.853490763902664,0.844097119569778,0.832384805381298,0.853835828602314,0.843514738976955,0.833664475381374,0.863916485011578
59,,,,0.839552401900292,0.829182153940201,0.852388222515583,0.84070364177227,0.831326234340668,0.850360468029976,0.844240354597569,0.822337560355663,0.869673496484756
60,,,,0.832015273869038,0.822242717444897,0.839467285573483,0.840320348143578,0.826014548540115,0.84724442511797,0.84414962887764,0.831403368711472,0.853825999796391
61,,,,0.833584773540497,0.830335465073586,0.837139974534512,0.842365415990353,0.835388579964638,0.851045034825802,0.844365152716637,0.835268048942089,0.857830303907395
62,,,,0.835518102347851,0.825166586041451,0.840956105291843,0.839651820063591,0.833449822664261,0.845460447669029,0.841335749328136,0.818665125966072,0.856678096950054
63,,,,0.834089323878288,0.830129051208496,0.838823857903481,0.840758684277535,0.83408414721489,0.845683714747429,0.841023614108562,0.832712970674038,0.849971102178097
64,,,,0.83414050668478,0.829916614294052,0.846038170158863,0.842123416364193,0.833173421025276,0.847390802204609,0.838492808938026,0.824961844086647,0.854589129984379
65,,,,0.841575909852982,0.828762923181057,0.847695106267929,0.841087320744991,0.833061949908733,0.846712625026703,0.838467392325401,0.828566186130047,0.843748544156551
66,,,,0.83546706110239,0.828685243427753,0.849014863371849,0.843079566061497,0.833878380060196,0.859071932733059,0.838510988950729,0.829405850172043,0.845902229845524
67,,,,0.834126788377762,0.827765908837318,0.842552274465561,0.840739493668079,0.835098701715469,0.84549708366394,0.840319210290909,0.832110197842121,0.85327949821949
68,,,,0.833740080296993,0.827012771368027,0.844745041429997,0.840541166365147,0.832961635291576,0.855623677372932,0.840221582353115,0.82782845646143,0.853972414135933
69,,,,0.838704032599926,0.830291467905045,0.849307098984718,0.842530389726162,0.832844062149525,0.853751046955586,0.836696301996708,0.826032461225987,0.848468612134457
70,,,,0.83672425121069,0.833547422289848,0.843248391151428,0.83989535421133,0.830656524002552,0.854280285537243,0.83718946069479,0.82531551271677,0.84811038672924
71,,,,0.832357613146305,0.822560876607895,0.841764250397682,0.833436127007008,0.822599177062511,0.842168389260769,0.841129827201367,0.834281539916992,0.846370354294777
72,,,,0.830025518536568,0.8204072073102,0.836408688127995,0.834039749205113,0.824462412297726,0.844168029725552,0.838372927308083,0.824687406420708,0.844325309991837
73,,,,0.833184048831463,0.82492960691452,0.836355029046536,0.839800373911858,0.821586412191391,0.853669790923595,0.83970218539238,0.82604203671217,0.856248982250691
74,,,,0.832885116934776,0.822072002291679,0.840753747522831,0.834651778042317,0.827849368751049,0.840079420804977,0.836888839304447,0.818754485249519,0.847388698160648
75,,,,0.831495491564274,0.827567541599274,0.838686095178127,0.83560753852129,0.829189391434193,0.843338491022587,0.835895259976387,0.828497710824013,0.850664660334587
76,,,,0.83347869604826,0.826087157428265,0.837384337186813,0.83989829570055,0.833219777047634,0.844283200800419,0.84196763843298,0.836176030337811,0.848883493244648
77,,,,0.831953196525574,0.823012129962444,0.839096482098103,0.836065373122692,0.827696567773819,0.842261685431004,0.835911826193333,0.828639283776283,0.855719563364983
78,,,,0.831140496730805,0.824876983463764,0.847435684502125,0.840131512582302,0.830593565106392,0.848256307840347,0.839969217181206,0.827491341531277,0.85594272017479
79,,,,0.829929489791393,0.820404666662216,0.843297930061817,0.833132944107056,0.823909749090672,0.840080805122852,0.837145605385304,0.828492216765881,0.847300447523594
80,,,,0.829445588588715,0.823912936449051,0.837413629889488,0.837745132744312,0.828791119158268,0.849243319034576,0.842717021405697,0.830936506390572,0.849926441907883
81,,,,0.830123000144959,0.826682488620281,0.832916134595871,0.831218840777874,0.825907392799854,0.838898095488548,0.837730746269226,0.83103955835104,0.846318216621876
82,,,,0.828932899832726,0.824075935781002,0.839147964119911,0.83918817460537,0.829689861834049,0.851925121247768,0.841748103201389,0.8322728946805,0.859584477543831
83,,,,0.82680024087429,0.823058685660362,0.835305546224117,0.837335212528706,0.822088238596916,0.852166748046875,0.838431679904461,0.829643669724465,0.855455738306046
84,,,,0.826199477016926,0.820458786189556,0.834497910737991,0.834995344877243,0.832113675773144,0.837911021709442,0.834935813844204,0.81971547305584,0.847533966600895
85,,,,0.829090004265308,0.823035769164562,0.839901953935623,0.833254924714565,0.822542209923267,0.840770353376865,0.83949990183115,0.828368209302425,0.846170219779015
86,,,,0.827057056128979,0.819779896736145,0.838401432335377,0.834090946614742,0.830547063052654,0.840481728315353,0.836169418692589,0.827021726965904,0.848075072467327
87,,,,0.828022522926331,0.819651395082474,0.839408342540264,0.833066134154797,0.828220082819462,0.839368036389351,0.833430593013764,0.827310544252396,0.851675666868687
88,,,,0.824301165938377,0.813785655796528,0.833991459012032,0.833111931085587,0.828460542857647,0.840714535117149,0.830726607143879,0.823281866312027,0.837327216565609
89,,,,0.826652098298073,0.822375783324242,0.832425799965858,0.831133346259594,0.823548398911953,0.84062951952219,0.828256696164608,0.817458447813988,0.843596443533897
90,,,,0.822499294281006,0.816614639759064,0.829114273190498,0.83269253462553,0.825112362205982,0.838573785126209,0.835070027112961,0.828987257182598,0.841072708368301
91,,,,0.821517434120178,0.816167037189007,0.832468436658382,0.830911493301392,0.82726933658123,0.834274320304394,0.833484615087509,0.82638483941555,0.842436917126179
92,,,,0.821423617899418,0.816241066157818,0.826949606835842,0.831333538591862,0.820523978769779,0.840482652187347,0.833798664212227,0.826940205693245,0.841627117991447
93,,,,0.820854883790016,0.814978006482124,0.82456578463316,0.830498973727226,0.822240124642849,0.839245116710663,0.832301499843598,0.822152115404606,0.839685608446598
94,,,,0.82126250565052,0.812266612052918,0.82656432390213,0.829487177729607,0.816873104870319,0.839229360222817,0.831357252597809,0.825323511660099,0.835525786876678
95,,,,0.821040442883968,0.815198208391667,0.827440959215164,0.834956547617912,0.828353102505207,0.846785145998001,0.832047827541828,0.819226460158825,0.845865087211132
96,,,,0.817614023089409,0.809103174507618,0.823629976809025,0.831393877863884,0.826232334971428,0.835524894297123,0.837488257884979,0.824630284309387,0.848900847136974
97,,,,0.818357649147511,0.810164046287537,0.826162424683571,0.829729000627995,0.826231914758682,0.833075143396854,0.832720122039318,0.821514120697975,0.852988117933273
98,,,,0.818615961968899,0.813108743727207,0.825230604410172,0.830418582260609,0.827053420245647,0.837652230262756,0.833323515355587,0.825280417501926,0.8429986089468
99,,,,0.817740949094296,0.81174647808075,0.82289575189352,0.831101173758507,0.825399388372898,0.833531247079372,0.837518015503883,0.829030571877956,0.849316348135471
100,,,,0.816885213851929,0.809483218193054,0.822254483401775,0.829200684130192,0.816730865836144,0.835794758796692,0.829781566262245,0.823700408637524,0.842575362324715
101,,,,,,,0.829913497269154,0.821990782022476,0.844619625806809,0.835842936933041,0.820147137343884,0.846077588200569
102,,,,,,,0.831260352134705,0.825396679341793,0.83725563287735,0.830663996040821,0.826980103552341,0.838428331911564
103,,,,,,,0.827517685890198,0.813784150779247,0.836350132524967,0.833376916944981,0.829348774254322,0.842428642511368
104,,,,,,,0.8304827272892,0.81763613820076,0.844728104770184,0.831896586120129,0.825983844697475,0.847995986044407
105,,,,,,,0.829431585669518,0.824306419491768,0.833740611374378,0.832238720953465,0.819630059599876,0.856069275736809
106,,,,,,,0.824763476550579,0.819816541671753,0.832124544680119,0.829986212849617,0.818766121566296,0.837393486499786
107,,,,,,,0.824679255783558,0.815668103098869,0.834117606282234,0.832056274712086,0.817355392873287,0.839558078348637
108,,,,,,,0.83222530245781,0.822622348368168,0.836632367968559,0.83292591303587,0.81848076581955,0.844572834670544
109,,,,,,,0.828401376008987,0.821463045477867,0.836814196407795,0.829167878031731,0.818021532893181,0.841129724681377
110,,,,,,,0.832546765208244,0.828752934932709,0.838931933045387,0.832817675769329,0.825186276435852,0.8433603271842
111,,,,,,,0.830297098755837,0.822778116166592,0.839725343883038,0.828111483156681,0.819976200163364,0.840844669938088
112,,,,,,,0.827122771441937,0.81958913654089,0.831739962100983,0.829279547929764,0.821927957236767,0.838204379379749
113,,,,,,,0.830480432510376,0.820890203118324,0.837715950608253,0.833186213076115,0.826946292817593,0.840617533028126
114,,,,,,,0.828229543566704,0.821996566653252,0.832760789990425,0.828774186372757,0.822919529676437,0.834843681752682
115,,,,,,,0.828272478580475,0.824887739121914,0.832210937142372,0.830828388929367,0.823229818046093,0.848907607793808
116,,,,,,,0.830763214528561,0.826535619795322,0.84376926869154,0.829328697621823,0.821353967487812,0.839023815095425
117,,,,,,,0.825885104238987,0.818529343605042,0.834345281124115,0.828979436159134,0.825687879323959,0.832256954908371
118,,,,,,,0.830534081459046,0.826563246548176,0.837480083107948,0.830209510624409,0.820736663043499,0.847147296369076
119,,,,,,,0.827184406518936,0.81965506374836,0.832466134428978,0.831116129755974,0.825699232518673,0.842539462447167
120,,,,,,,0.826808561384678,0.823750218749046,0.828371539711952,0.830226171016693,0.82362946420908,0.834458561241627
121,,,,,,,0.825370565056801,0.820513235032559,0.832366719841957,0.830916907191277,0.821512190997601,0.839251990616322
122,,,,,,,0.828736796379089,0.819987405836582,0.833230376243591,0.835049601793289,0.824119332432747,0.858541990816593
123,,,,,,,0.826712920665741,0.82091017216444,0.831322881579399,0.831668348312378,0.822889359295368,0.839759171009064
124,,,,,,,0.825357799232006,0.819776248931885,0.83041976839304,0.832866959273815,0.823587507009506,0.840636290609837
125,,,,,,,0.825129691958427,0.821087351441383,0.829454065859318,0.828032199144364,0.821504163742066,0.840129598975182
126,,,,,,,0.823330751955509,0.819748705625534,0.828646379709244,0.827761865854263,0.818462087213993,0.843647108972073
127,,,,,,,0.824379931390286,0.817007812857628,0.834532502293587,0.829864779114723,0.825861385464668,0.834978546202183
128,,,,,,,0.823393133580685,0.81984099894762,0.827513958513737,0.831951132118702,0.827240271866322,0.838007105886936
129,,,,,,,0.824724367558956,0.820986112952232,0.829988245666027,0.83098801612854,0.824059297144413,0.839251860976219
130,,,,,,,0.822200934886933,0.814342266321182,0.828895789384842,0.828528095781803,0.81745827049017,0.839712795615196
131,,,,,,,0.825322499573231,0.818496899306774,0.830714571475983,0.82981721162796,0.826112887263298,0.84065232872963
132,,,,,,,0.821921583712101,0.815317578613758,0.825646182894707,0.827532193660736,0.820065857470036,0.840423657000065
133,,,,,,,0.820689052939415,0.817423582077026,0.828397265076637,0.825397922098637,0.822138439118862,0.831065824627876
134,,,,,,,0.821758791208267,0.816632068157196,0.826688912510872,0.828210572898388,0.818441563844681,0.836143437027931
135,,,,,,,0.823389383256436,0.819731611013413,0.826786582171917,0.830996108055115,0.82233422845602,0.845742857456207
136,,,,,,,0.823447715342045,0.816275049746037,0.828716611862183,0.82909451842308,0.81890561580658,0.841911002993584
137,,,,,,,0.823487360179424,0.819643419981003,0.82917066514492,0.830278355777264,0.818401315808296,0.836971969902515
138,,,,,,,0.8209423828125,0.816425852477551,0.826494124531746,0.829949358701706,0.825059948861599,0.833703683316708
139,,,,,,,0.82113335698843,0.812829115986824,0.831716291606426,0.828684405088425,0.825768768787384,0.837756365537643
140,,,,,,,0.822236519753933,0.816832077503204,0.827167703211308,0.826630104184151,0.820020876824856,0.833356696367264
141,,,,,,,0.819618503451347,0.813303709030151,0.825361433625221,0.82707243591547,0.818794712424278,0.833771552145481
142,,,,,,,0.821668753921986,0.814849576354027,0.826904755830765,0.827499876618385,0.817542235553265,0.837028424441815
143,,,,,,,0.820711233019829,0.81707820892334,0.822016355395317,0.827596040070057,0.817292416095734,0.835509966313839
144,,,,,,,0.819599156975746,0.812990210950375,0.827465432882309,0.825408407449722,0.815934032201767,0.829201963543892
145,,,,,,,0.819335119426251,0.814102932810783,0.823577995598316,0.827513988614082,0.818654473125935,0.832718554139137
146,,,,,,,0.817548227012157,0.81421664506197,0.821006610989571,0.823286126554012,0.818931828439236,0.829032108187676
147,,,,,,,0.817613408863544,0.812539859116077,0.823143166303635,0.827843623161316,0.818549247086048,0.839773209393025
148,,,,,,,0.817794468104839,0.812767897546291,0.82578961700201,0.821776073873043,0.817533083260059,0.82884938120842
149,,,,,,,0.817303781211376,0.813173122704029,0.823342284560204,0.827522735595703,0.815343759953976,0.839458377659321
150,,,,,,,0.817016426324844,0.811354048550129,0.823555779457092,0.82250767827034,0.816212183237076,0.832130543887615
151,,,,,,,,,,0.824490442276001,0.813477468490601,0.830931843817234
152,,,,,,,,,,0.827020379304886,0.819607393443585,0.839691610634327
153,,,,,,,,,,0.82662761926651,0.818280506134033,0.841833245754242
154,,,,,,,,,,0.826064829528332,0.821831399202347,0.830475053191185
155,,,,,,,,,,0.8237189874053,0.819464655220509,0.830767025053501
156,,,,,,,,,,0.825995509624481,0.819937607645988,0.840689036250115
157,,,,,,,,,,0.824367280006409,0.820224578678608,0.828518527746201
158,,,,,,,,,,0.82928396999836,0.825506047904491,0.834883300960064
159,,,,,,,,,,0.822787829935551,0.818766663968563,0.831602387130261
160,,,,,,,,,,0.826683580577374,0.819176518917084,0.833377788960934
161,,,,,,,,,,0.820454611778259,0.81343887001276,0.824351462721825
162,,,,,,,,,,0.825497042536736,0.82069167047739,0.831066343188286
163,,,,,,,,,,0.82306311160326,0.819119986891747,0.826061348617077
164,,,,,,,,,,0.823512857556343,0.815823839604855,0.82862168699503
165,,,,,,,,,,0.824213373959065,0.817496208846569,0.829648491740227
166,,,,,,,,,,0.821608571410179,0.818842485547066,0.823976510763168
167,,,,,,,,,,0.822576977908611,0.818886521458626,0.825866205990315
168,,,,,,,,,,0.822480102479458,0.816251081228256,0.831553249061108
169,,,,,,,,,,0.823061406314373,0.815126638114452,0.83352324962616
170,,,,,,,,,,0.821847071349621,0.816485275328159,0.826982748508453
171,,,,,,,,,,0.822507154345513,0.817557556927204,0.826847688853741
172,,,,,,,,,,0.821262570619583,0.816270780563354,0.826366904377937
173,,,,,,,,,,0.821942785084248,0.815082950890064,0.839076656103134
174,,,,,,,,,,0.82161076515913,0.814972703158855,0.831912027299404
175,,,,,,,,,,0.81921699911356,0.812693154811859,0.823495219647884
176,,,,,,,,,,0.821524615287781,0.817614018917084,0.824462942779064
177,,,,,,,,,,0.818483181893826,0.8153300344944,0.823361940681934
178,,,,,,,,,,0.820809943079948,0.814003600180149,0.827631704509258
179,,,,,,,,,,0.818877834677696,0.815105611085892,0.825910779833794
180,,,,,,,,,,0.820848137140274,0.815940900146961,0.827258741855621
181,,,,,,,,,,0.817963995337486,0.814983794093132,0.824861150979996
182,,,,,,,,,,0.818844024538994,0.815484672784805,0.824304585158825
183,,,,,,,,,,0.819448939263821,0.815344597399235,0.827003072202206
184,,,,,,,,,,0.818345540165901,0.812215086817741,0.826484370231629
185,,,,,,,,,,0.818054321706295,0.813937625288963,0.821560433506966
186,,,,,,,,,,0.818332908451557,0.814655458927155,0.823374117910862
187,,,,,,,,,,0.817949477434158,0.812779119610786,0.823144017159939
188,,,,,,,,,,0.817352648377418,0.814687828719616,0.822227786481381
189,,,,,,,,,,0.816526213884354,0.813292360305786,0.82141398191452
190,,,,,,,,,,0.817171072363853,0.812001779675484,0.823531657457352
191,,,,,,,,,,0.816323813199997,0.812496376037598,0.824175246059895
192,,,,,,,,,,0.815661791265011,0.813095764815807,0.820036222040653
193,,,,,,,,,,0.814850791990757,0.812570156157017,0.818897578120232
194,,,,,,,,,,0.814843489229679,0.811995880305767,0.82240864187479
195,,,,,,,,,,0.814054464995861,0.810272033512592,0.822063578665257
196,,,,,,,,,,0.815227058827877,0.810562628507614,0.820828656852245
197,,,,,,,,,,0.814630922079086,0.811274050176144,0.821265543997288
198,,,,,,,,,,0.814568115472794,0.812161070108414,0.820513029396534
199,,,,,,,,,,0.813123672008514,0.809979125857353,0.819387567043304
200,,,,,,,,,,0.812677552402019,0.809719595313072,0.818732663989067
