epoch,EH50_val_loss,EH50_val_loss_min,EH50_val_loss_max,EH100_val_loss,EH100_val_loss_min,EH100_val_loss_max,EH150_val_loss,EH150_val_loss_min,EH150_val_loss_max,EH200_val_loss,EH200_val_loss_min,EH200_val_loss_max
1,1.55931247055531,1.54641548097134,1.57844765782356,1.55931247055531,1.54641548097134,1.57844765782356,1.55931247055531,1.54641548097134,1.57844765782356,1.55931247055531,1.54641548097134,1.57844765782356
2,1.38710789859295,1.32768100500107,1.45248135328293,1.39500125169754,1.33082475364208,1.47933611869812,1.39520488798618,1.34137014448643,1.47934906184673,1.38758751511574,1.33209075927734,1.45126006901264
3,1.2802462220192,1.22889430224895,1.371165984869,1.27865019738674,1.23172523975372,1.39652097523212,1.28088136553764,1.22931046485901,1.38585468530655,1.28192107796669,1.24262978136539,1.40033665597439
4,1.17026268005371,1.15619035065174,1.19823689460754,1.16810421764851,1.14745944142342,1.19769631624222,1.16798260271549,1.15535782575607,1.18737702667713,1.16874895989895,1.15488924384117,1.19538244605064
5,1.1250304916501,1.08855677992106,1.16014308929443,1.12846526861191,1.09164687991142,1.16771799325943,1.13289024055004,1.10107594430447,1.17556575238705,1.12911926448345,1.09921875298023,1.16478089988232
6,1.08852013260126,1.06909145861864,1.10491301715374,1.08259075939655,1.07047485858202,1.10285548567772,1.08714857876301,1.07624128758907,1.10153037309647,1.08358694434166,1.07057785242796,1.10807049572468
7,1.06143455266953,1.04424256533384,1.06938054263592,1.05942522734404,1.03245428204536,1.07337668538094,1.05936543464661,1.04613980054855,1.06619989722967,1.05841086149216,1.03681434690952,1.0792351514101
8,1.05405335009098,1.03575602769852,1.07686046510935,1.05545858234167,1.02809138447046,1.09474333822727,1.0572400072217,1.03633803874254,1.07926882505417,1.05353550672531,1.03175208717585,1.094874766469
9,1.02695468097925,0.993668615818024,1.05020989924669,1.01906141579151,0.988954065740109,1.04916745871305,1.0247704705596,0.997816751897335,1.04788613766432,1.02304809808731,0.981883169710636,1.05846598744392
10,0.997621798217297,0.977658352255821,1.01905757039785,0.997012299001217,0.979298017919064,1.02477085739374,0.998013605475426,0.988670219480991,1.02115756869316,0.99457345366478,0.980112044513226,1.02250870764256
