epoch,N50_val_loss,N50_val_loss_min,N50_val_loss_max,N100_val_loss,N100_val_loss_min,N100_val_loss_max,N150_val_loss,N150_val_loss_min,N150_val_loss_max,N200_val_loss,N200_val_loss_min,N200_val_loss_max
17,1.06761497136176E-05,5.41388916038462E-06,2.54884044655531E-05,1.06761497136176E-05,5.41388916038462E-06,2.54884044655531E-05,1.06761497136176E-05,5.41388916038462E-06,2.54884044655531E-05,1.06761497136176E-05,5.41388916038462E-06,2.54884044655531E-05
18,8.48428511896297E-06,4.53811461890534E-06,1.34938240610912E-05,8.48428511896297E-06,4.53811461890534E-06,1.34938240610912E-05,8.48428511896297E-06,4.53811461890534E-06,1.34938240610912E-05,8.48428511896297E-06,4.53811461890534E-06,1.34938240610912E-05
19,1.07776219882301E-05,4.6593280558227E-06,2.1528080196731E-05,1.07776219882301E-05,4.6593280558227E-06,2.1528080196731E-05,1.07776219882301E-05,4.6593280558227E-06,2.1528080196731E-05,1.07776219882301E-05,4.6593280558227E-06,2.1528080196731E-05
20,1.20621290231308E-05,5.25374156268299E-06,3.24499993287949E-05,1.20621290231308E-05,5.25374156268299E-06,3.24499993287949E-05,1.20621290231308E-05,5.25374156268299E-06,3.24499993287949E-05,1.20621290231308E-05,5.25374156268299E-06,3.24499993287949E-05
21,4.1213330816466E-05,2.96212720248453E-06,0.000109055580348164,4.1213330816466E-05,2.96212720248453E-06,0.000109055580348164,4.1213330816466E-05,2.96212720248453E-06,0.000109055580348164,4.1213330816466E-05,2.96212720248453E-06,0.000109055580348164
22,5.82905721936792E-06,3.9830083551351E-06,1.00759263735502E-05,5.82905721936792E-06,3.9830083551351E-06,1.00759263735502E-05,5.82905721936792E-06,3.9830083551351E-06,1.00759263735502E-05,5.82905721936792E-06,3.9830083551351E-06,1.00759263735502E-05
23,3.36357561157759E-05,2.645998411784E-06,8.82330732565606E-05,3.36357561157759E-05,2.645998411784E-06,8.82330732565606E-05,3.36357561157759E-05,2.645998411784E-06,8.82330732565606E-05,3.36357561157759E-05,2.645998411784E-06,8.82330732565606E-05
24,4.19484539975201E-06,2.66774725332652E-06,6.08921525705834E-06,4.19484539975201E-06,2.66774725332652E-06,6.08921525705834E-06,4.19484539975201E-06,2.66774725332652E-06,6.08921525705834E-06,4.19484539975201E-06,2.66774725332652E-06,6.08921525705834E-06
25,5.30434713444568E-06,3.11751592600255E-06,8.23080443979052E-06,5.30434713444568E-06,3.11751592600255E-06,8.23080443979052E-06,5.30434713444568E-06,3.11751592600255E-06,8.23080443979052E-06,5.30434713444568E-06,3.11751592600255E-06,8.23080443979052E-06
26,1.23360320780345E-05,2.75539852623297E-06,2.6130618228611E-05,1.23360320780345E-05,2.75539852623297E-06,2.6130618228611E-05,1.23360320780345E-05,2.75539852623297E-06,2.6130618228611E-05,1.23360320780345E-05,2.75539852623297E-06,2.6130618228611E-05
27,5.89817935860992E-06,3.10425627011076E-06,9.18563011964579E-06,5.89817935860992E-06,3.10425627011076E-06,9.18563011964579E-06,5.89817935860992E-06,3.10425627011076E-06,9.18563011964579E-06,5.89817935860992E-06,3.10425627011076E-06,9.18563011964579E-06
28,2.29764327514204E-05,4.82474005517967E-06,5.54796373156326E-05,2.29764327514204E-05,4.82474005517967E-06,5.54796373156326E-05,2.29764327514204E-05,4.82474005517967E-06,5.54796373156326E-05,2.29764327514204E-05,4.82474005517967E-06,5.54796373156326E-05
29,8.80197183998159E-06,3.02417668270512E-06,2.13375271111242E-05,8.80197183998159E-06,3.02417668270512E-06,2.13375271111242E-05,8.80197183998159E-06,3.02417668270512E-06,2.13375271111242E-05,8.80197183998159E-06,3.02417668270512E-06,2.13375271111242E-05
30,7.77255357509906E-06,3.40231885805527E-06,1.7541873906642E-05,7.77255357509906E-06,3.40231885805527E-06,1.7541873906642E-05,7.77255357509906E-06,3.40231885805527E-06,1.7541873906642E-05,7.77255357509906E-06,3.40231885805527E-06,1.7541873906642E-05
31,4.7392642519147E-06,2.16476175296521E-06,9.48529357932178E-06,4.7392642519147E-06,2.16476175296521E-06,9.48529357932178E-06,4.7392642519147E-06,2.16476175296521E-06,9.48529357932178E-06,4.7392642519147E-06,2.16476175296521E-06,9.48529357932178E-06
32,2.94251288276352E-05,2.3795683669429E-06,0.000130053061790629,2.94251288276352E-05,2.3795683669429E-06,0.000130053061790629,2.94251288276352E-05,2.3795683669429E-06,0.000130053061790629,2.94251288276352E-05,2.3795683669429E-06,0.000130053061790629
33,9.57844516070357E-06,1.80387068364022E-06,3.24992599871621E-05,9.57844516070357E-06,1.80387068364022E-06,3.24992599871621E-05,9.57844516070357E-06,1.80387068364022E-06,3.24992599871621E-05,9.57844516070357E-06,1.80387068364022E-06,3.24992599871621E-05
34,1.52171657513615E-05,3.05414041198067E-06,5.74636934895049E-05,1.52171657513615E-05,3.05414041198067E-06,5.74636934895049E-05,1.52171657513615E-05,3.05414041198067E-06,5.74636934895049E-05,1.52171657513615E-05,3.05414041198067E-06,5.74636934895049E-05
35,1.65242835407753E-05,2.07354890828052E-06,5.02270392341112E-05,1.65242835407753E-05,2.07354890828052E-06,5.02270392341112E-05,1.65242835407753E-05,2.07354890828052E-06,5.02270392341112E-05,1.65242835407753E-05,2.07354890828052E-06,5.02270392341112E-05
36,2.66601631248401E-06,1.68365347500791E-06,4.41447057634529E-06,2.66601631248401E-06,1.68365347500791E-06,4.41447057634529E-06,2.66601631248401E-06,1.68365347500791E-06,4.41447057634529E-06,2.66601631248401E-06,1.68365347500791E-06,4.41447057634529E-06
37,9.03272074973908E-06,2.18746557815545E-06,2.44784471306048E-05,9.03272074973908E-06,2.18746557815545E-06,2.44784471306048E-05,9.03272074973908E-06,2.18746557815545E-06,2.44784471306048E-05,9.03272074973908E-06,2.18746557815545E-06,2.44784471306048E-05
38,1.64988292112866E-05,1.83902483286147E-06,6.20984971343811E-05,1.64988292112866E-05,1.83902483286147E-06,6.20984971343811E-05,1.64988292112866E-05,1.83902483286147E-06,6.20984971343811E-05,1.64988292112866E-05,1.83902483286147E-06,6.20984971343811E-05
39,1.75982494984813E-05,4.35058642741145E-06,4.20857630463919E-05,1.75982494984813E-05,4.35058642741145E-06,4.20857630463919E-05,1.75982494984813E-05,4.35058642741145E-06,4.20857630463919E-05,1.75982494984813E-05,4.35058642741145E-06,4.20857630463919E-05
40,7.9786018507851E-06,2.77705618145774E-06,1.25657215524673E-05,7.9786018507851E-06,2.77705618145774E-06,1.25657215524673E-05,7.9786018507851E-06,2.77705618145774E-06,1.25657215524673E-05,7.9786018507851E-06,2.77705618145774E-06,1.25657215524673E-05
41,1.6957823983906E-05,1.52734162857845E-06,5.85578753392232E-05,1.6957823983906E-05,1.52734162857845E-06,5.85578753392232E-05,1.6957823983906E-05,1.52734162857845E-06,5.85578753392232E-05,1.6957823983906E-05,1.52734162857845E-06,5.85578753392232E-05
42,4.97828378627219E-06,2.01856299497649E-06,1.12744886185586E-05,4.97828378627219E-06,2.01856299497649E-06,1.12744886185586E-05,4.97828378627219E-06,2.01856299497649E-06,1.12744886185586E-05,4.97828378627219E-06,2.01856299497649E-06,1.12744886185586E-05
43,7.90082928195564E-06,2.50462116468952E-06,2.0735806022761E-05,7.90082928195564E-06,2.50462116468952E-06,2.0735806022761E-05,7.90082928195564E-06,2.50462116468952E-06,2.0735806022761E-05,7.90082928195564E-06,2.50462116468952E-06,2.0735806022761E-05
44,4.47832826277287E-06,2.76007524272851E-06,7.99032414988687E-06,4.47832826277287E-06,2.76007524272851E-06,7.99032414988687E-06,4.47832826277287E-06,2.76007524272851E-06,7.99032414988687E-06,4.47832826277287E-06,2.76007524272851E-06,7.99032414988687E-06
45,3.40214422275646E-06,1.75455407240103E-06,7.45523288969707E-06,3.40214422275646E-06,1.75455407240103E-06,7.45523288969707E-06,3.40214422275646E-06,1.75455407240103E-06,7.45523288969707E-06,3.40214422275646E-06,1.75455407240103E-06,7.45523288969707E-06
46,1.38389779806403E-05,1.41168443216581E-06,2.60282562673334E-05,1.38389779806403E-05,1.41168443216581E-06,2.60282562673334E-05,1.38389779806403E-05,1.41168443216581E-06,2.60282562673334E-05,1.38389779806403E-05,1.41168443216581E-06,2.60282562673334E-05
47,1.19448264731166E-05,1.90460943845968E-06,2.03089571186865E-05,1.19448264731166E-05,1.90460943845968E-06,2.03089571186865E-05,1.19448264731166E-05,1.90460943845968E-06,2.03089571186865E-05,1.19448264731166E-05,1.90460943845968E-06,2.03089571186865E-05
48,3.47770892877482E-06,2.14130913889221E-06,5.53692075300205E-06,3.47770892877482E-06,2.14130913889221E-06,5.53692075300205E-06,3.47770892877482E-06,2.14130913889221E-06,5.53692075300205E-06,3.47770892877482E-06,2.14130913889221E-06,5.53692075300205E-06
49,1.47704242626408E-05,1.36673448973094E-06,4.95578181774666E-05,1.47704242626408E-05,1.36673448973094E-06,4.95578181774666E-05,1.47704242626408E-05,1.36673448973094E-06,4.95578181774666E-05,1.47704242626408E-05,1.36673448973094E-06,4.95578181774666E-05
50,4.28412365304591E-06,1.2124734141139E-06,8.06804738810267E-06,4.28412365304591E-06,1.2124734141139E-06,8.06804738810267E-06,4.28412365304591E-06,1.2124734141139E-06,8.06804738810267E-06,4.28412365304591E-06,1.2124734141139E-06,8.06804738810267E-06
51,,,,3.55633494185289E-06,1.81450528676426E-06,8.84444690048743E-06,3.55633494185289E-06,1.81450528676426E-06,8.84444690048743E-06,3.55633494185289E-06,1.81450528676426E-06,8.84444690048743E-06
52,,,,5.16003348802012E-06,1.36993940695144E-06,1.79425457342101E-05,5.16003348802012E-06,1.36993940695144E-06,1.79425457342101E-05,5.16003348802012E-06,1.36993940695144E-06,1.79425457342101E-05
53,,,,5.95540658897183E-06,1.78471017401686E-06,1.42906804967424E-05,5.95540658897183E-06,1.78471017401686E-06,1.42906804967424E-05,5.95540658897183E-06,1.78471017401686E-06,1.42906804967424E-05
54,,,,7.6854886098469E-06,1.17442418930599E-06,2.81363203005943E-05,7.6854886098469E-06,1.17442418930599E-06,2.81363203005943E-05,7.6854886098469E-06,1.17442418930599E-06,2.81363203005943E-05
55,,,,1.03440220622512E-05,2.5468458773048E-06,3.49807842212613E-05,1.03440220622512E-05,2.5468458773048E-06,3.49807842212613E-05,1.03440220622512E-05,2.5468458773048E-06,3.49807842212613E-05
56,,,,1.11812588201587E-05,1.06638280309805E-06,2.2068383638422E-05,1.11812588201587E-05,1.06638280309805E-06,2.2068383638422E-05,1.11812588201587E-05,1.06638280309805E-06,2.2068383638422E-05
57,,,,4.47626204428767E-06,2.84132834356872E-06,6.48993627313151E-06,4.47626204428767E-06,2.84132834356872E-06,6.48993627313151E-06,4.47626204428767E-06,2.84132834356872E-06,6.48993627313151E-06
58,,,,7.39273748706637E-06,1.45976334901358E-06,2.12864273028875E-05,7.39273748706637E-06,1.45976334901358E-06,2.12864273028875E-05,7.39273748706637E-06,1.45976334901358E-06,2.12864273028875E-05
59,,,,3.51189578466915E-05,1.26300983775233E-06,0.000147470587156325,3.51189578466915E-05,1.26300983775233E-06,0.000147470587156325,3.51189578466915E-05,1.26300983775233E-06,0.000147470587156325
60,,,,5.02378438227424E-06,1.38661300752574E-06,1.33773762627243E-05,5.02378438227424E-06,1.38661300752574E-06,1.33773762627243E-05,5.02378438227424E-06,1.38661300752574E-06,1.33773762627243E-05
61,,,,7.29530636931486E-06,2.17751092653392E-06,1.43624259862918E-05,7.29530636931486E-06,2.17751092653392E-06,1.43624259862918E-05,7.29530636931486E-06,2.17751092653392E-06,1.43624259862918E-05
62,,,,6.84237430637798E-06,1.13602965730782E-06,2.03211823948853E-05,6.84237430637798E-06,1.13602965730782E-06,2.03211823948853E-05,6.84237430637798E-06,1.13602965730782E-06,2.03211823948853E-05
63,,,,1.0297713696635E-05,1.81592223214011E-06,2.36473824012743E-05,1.0297713696635E-05,1.81592223214011E-06,2.36473824012743E-05,1.0297713696635E-05,1.81592223214011E-06,2.36473824012743E-05
64,,,,1.1050946185757E-05,1.29948152031526E-06,2.17244223676971E-05,1.1050946185757E-05,1.29948152031526E-06,2.17244223676971E-05,1.1050946185757E-05,1.29948152031526E-06,2.17244223676971E-05
65,,,,7.21419000531872E-06,1.33645573896501E-06,1.04882301078154E-05,7.21419000531872E-06,1.33645573896501E-06,1.04882301078154E-05,7.21419000531872E-06,1.33645573896501E-06,1.04882301078154E-05
66,,,,4.31282081857868E-06,9.73355194370621E-07,1.02712187223612E-05,4.31282081857868E-06,9.73355194370621E-07,1.02712187223612E-05,4.31282081857868E-06,9.73355194370621E-07,1.02712187223612E-05
67,,,,8.87279033747745E-06,1.81578534371359E-06,1.83935144377756E-05,8.87279033747745E-06,1.81578534371359E-06,1.83935144377756E-05,8.87279033747745E-06,1.81578534371359E-06,1.83935144377756E-05
68,,,,1.91135205511728E-06,1.36251632909534E-06,2.59690151930651E-06,1.91135205511728E-06,1.36251632909534E-06,2.59690151930651E-06,1.91135205511728E-06,1.36251632909534E-06,2.59690151930651E-06
69,,,,4.3499938759813E-06,9.35859160241156E-07,9.6447895430174E-06,4.3499938759813E-06,9.35859160241156E-07,9.6447895430174E-06,4.3499938759813E-06,9.35859160241156E-07,9.6447895430174E-06
70,,,,2.68251840272645E-06,1.0670188027954E-06,4.1101106470857E-06,2.68251840272645E-06,1.0670188027954E-06,4.1101106470857E-06,2.68251840272645E-06,1.0670188027954E-06,4.1101106470857E-06
71,,,,2.97076677336842E-05,1.11423823057066E-06,0.000101393798407419,2.97076677336842E-05,1.11423823057066E-06,0.000101393798407419,2.97076677336842E-05,1.11423823057066E-06,0.000101393798407419
72,,,,4.99892922694774E-06,1.02879493605694E-06,1.54648948485677E-05,4.99892922694774E-06,1.02879493605694E-06,1.54648948485677E-05,4.99892922694774E-06,1.02879493605694E-06,1.54648948485677E-05
73,,,,2.90925445890859E-06,1.1195591298474E-06,7.12794648431251E-06,2.90925445890859E-06,1.1195591298474E-06,7.12794648431251E-06,2.90925445890859E-06,1.1195591298474E-06,7.12794648431251E-06
74,,,,2.46303312583981E-06,8.23231121197902E-07,7.95137712354214E-06,2.46303312583981E-06,8.23231121197902E-07,7.95137712354214E-06,2.46303312583981E-06,8.23231121197902E-07,7.95137712354214E-06
75,,,,9.06120660223072E-06,7.81272907109572E-07,3.50892549552858E-05,9.06120660223072E-06,7.81272907109572E-07,3.50892549552858E-05,9.06120660223072E-06,7.81272907109572E-07,3.50892549552858E-05
76,,,,1.23378291178255E-05,1.05603443737815E-06,5.37307614649762E-05,1.23378291178255E-05,1.05603443737815E-06,5.37307614649762E-05,1.23378291178255E-05,1.05603443737815E-06,5.37307614649762E-05
77,,,,3.62639804241856E-06,1.28581128914599E-06,8.15181245646575E-06,3.62639804241856E-06,1.28581128914599E-06,8.15181245646575E-06,3.62639804241856E-06,1.28581128914599E-06,8.15181245646575E-06
78,,,,1.20217373686652E-05,1.39067556877611E-06,3.75745422995048E-05,1.20217373686652E-05,1.39067556877611E-06,3.75745422995048E-05,1.20217373686652E-05,1.39067556877611E-06,3.75745422995048E-05
79,,,,2.67191789475874E-06,1.09751896578321E-06,7.82660030533104E-06,2.67191789475874E-06,1.09751896578321E-06,7.82660030533104E-06,2.67191789475874E-06,1.09751896578321E-06,7.82660030533104E-06
80,,,,1.07024407313361E-05,8.40122427329485E-07,1.97577724823835E-05,1.07024407313361E-05,8.40122427329485E-07,1.97577724823835E-05,1.07024407313361E-05,8.40122427329485E-07,1.97577724823835E-05
81,,,,5.29623046408763E-06,7.11769186996965E-07,1.60546079920702E-05,5.29623046408763E-06,7.11769186996965E-07,1.60546079920702E-05,5.29623046408763E-06,7.11769186996965E-07,1.60546079920702E-05
82,,,,7.7203668989038E-06,1.2386899612693E-06,1.62571434429992E-05,7.7203668989038E-06,1.2386899612693E-06,1.62571434429992E-05,7.7203668989038E-06,1.2386899612693E-06,1.62571434429992E-05
83,,,,4.66516957876214E-06,6.43264665238045E-07,1.60301957521369E-05,4.66516957876214E-06,6.43264665238045E-07,1.60301957521369E-05,4.66516957876214E-06,6.43264665238045E-07,1.60301957521369E-05
84,,,,3.32084296890874E-06,9.47625276618661E-07,5.8127801973266E-06,3.32084296890874E-06,9.47625276618661E-07,5.8127801973266E-06,3.32084296890874E-06,9.47625276618661E-07,5.8127801973266E-06
85,,,,1.41493188939042E-05,8.43590449051135E-07,6.26918006976969E-05,1.41493188939042E-05,8.43590449051135E-07,6.26918006976969E-05,1.41493188939042E-05,8.43590449051135E-07,6.26918006976969E-05
86,,,,1.06856036666159E-05,8.1146724539849E-07,3.1901074862617E-05,1.06856036666159E-05,8.1146724539849E-07,3.1901074862617E-05,1.06856036666159E-05,8.1146724539849E-07,3.1901074862617E-05
87,,,,8.21589480774302E-06,5.2853126793669E-07,2.37012563199338E-05,8.21589480774302E-06,5.2853126793669E-07,2.37012563199338E-05,8.21589480774302E-06,5.2853126793669E-07,2.37012563199338E-05
88,,,,2.61553588861337E-06,7.93641738994211E-07,3.98127610878873E-06,2.61553588861337E-06,7.93641738994211E-07,3.98127610878873E-06,2.61553588861337E-06,7.93641738994211E-07,3.98127610878873E-06
89,,,,1.89384874147436E-06,7.67076206405667E-07,3.4794719757277E-06,1.89384874147436E-06,7.67076206405667E-07,3.4794719757277E-06,1.89384874147436E-06,7.67076206405667E-07,3.4794719757277E-06
90,,,,4.39018295376551E-06,1.00930689228562E-06,1.09889569254544E-05,4.39018295376551E-06,1.00930689228562E-06,1.09889569254544E-05,4.39018295376551E-06,1.00930689228562E-06,1.09889569254544E-05
91,,,,2.24211529295341E-05,1.22863229989889E-06,6.87376092779838E-05,2.24211529295341E-05,1.22863229989889E-06,6.87376092779838E-05,2.24211529295341E-05,1.22863229989889E-06,6.87376092779838E-05
92,,,,7.75124803264286E-06,1.00112020125683E-06,2.33827189125198E-05,7.75124803264286E-06,1.00112020125683E-06,2.33827189125198E-05,7.75124803264286E-06,1.00112020125683E-06,2.33827189125198E-05
93,,,,7.97362353921471E-06,2.14582709171888E-06,1.3623416672696E-05,7.97362353921471E-06,2.14582709171888E-06,1.3623416672696E-05,7.97362353921471E-06,2.14582709171888E-06,1.3623416672696E-05
94,,,,6.0191245594865E-06,8.49150289639056E-07,1.29519625033936E-05,6.0191245594865E-06,8.49150289639056E-07,1.29519625033936E-05,6.0191245594865E-06,8.49150289639056E-07,1.29519625033936E-05
95,,,,2.20737144426645E-06,8.23448606486939E-07,5.01694783376176E-06,2.20737144426645E-06,8.23448606486939E-07,5.01694783376176E-06,2.20737144426645E-06,8.23448606486939E-07,5.01694783376176E-06
96,,,,2.96681695649189E-06,9.57742479101853E-07,5.72329688945198E-06,2.96681695649189E-06,9.57742479101853E-07,5.72329688945198E-06,2.96681695649189E-06,9.57742479101853E-07,5.72329688945198E-06
97,,,,1.24320540057473E-05,2.01867428491672E-06,2.69962504262367E-05,1.24320540057473E-05,2.01867428491672E-06,2.69962504262367E-05,1.24320540057473E-05,2.01867428491672E-06,2.69962504262367E-05
98,,,,2.59170829840135E-06,6.26679446706172E-07,6.9473783620803E-06,2.59170829840135E-06,6.26679446706172E-07,6.9473783620803E-06,2.59170829840135E-06,6.26679446706172E-07,6.9473783620803E-06
99,,,,1.36851315071832E-05,6.44345083363381E-07,5.31418233246465E-05,1.36851315071832E-05,6.44345083363381E-07,5.31418233246465E-05,1.36851315071832E-05,6.44345083363381E-07,5.31418233246465E-05
100,,,,3.28711810411164E-06,4.86530501812391E-07,1.14229093242102E-05,3.28711810411164E-06,4.86530501812391E-07,1.14229093242102E-05,3.28711810411164E-06,4.86530501812391E-07,1.14229093242102E-05
101,,,,,,,5.37972576163763E-06,1.14097935011159E-06,1.20624651268978E-05,5.37972576163763E-06,1.14097935011159E-06,1.20624651268978E-05
102,,,,,,,1.94983335433108E-06,1.07510528124521E-06,3.03970810477949E-06,1.94983335433108E-06,1.07510528124521E-06,3.03970810477949E-06
103,,,,,,,2.89989592706282E-06,1.14544223824472E-06,7.70701378390489E-06,2.89989592706282E-06,1.14544223824472E-06,7.70701378390489E-06
104,,,,,,,7.66464488795767E-06,2.05088817513873E-06,1.77345638500507E-05,7.66464488795767E-06,2.05088817513873E-06,1.77345638500507E-05
105,,,,,,,9.18513163412627E-06,9.03696090404083E-07,2.86173889586886E-05,9.18513163412627E-06,9.03696090404083E-07,2.86173889586886E-05
106,,,,,,,1.21999663747374E-05,5.98921711040627E-07,5.43098581147206E-05,1.21999663747374E-05,5.98921711040627E-07,5.43098581147206E-05
107,,,,,,,3.7537561041745E-06,5.24514762882215E-07,1.16110252671812E-05,3.7537561041745E-06,5.24514762882215E-07,1.16110252671812E-05
108,,,,,,,1.19785294055911E-05,6.05280654042417E-07,3.27680516723679E-05,1.19785294055911E-05,6.05280654042417E-07,3.27680516723679E-05
109,,,,,,,4.3500222422684E-06,7.51971095761898E-07,6.81040000927169E-06,4.3500222422684E-06,7.51971095761898E-07,6.81040000927169E-06
110,,,,,,,6.54522762696767E-06,1.68357628638205E-06,2.0531693129063E-05,6.54522762696767E-06,1.68357628638205E-06,2.0531693129063E-05
111,,,,,,,1.68264795396074E-05,1.20398027547708E-06,3.94653796623364E-05,1.68264795396074E-05,1.20398027547708E-06,3.94653796623364E-05
112,,,,,,,6.18729420125419E-06,1.61671643657731E-06,1.38168733959295E-05,6.18729420125419E-06,1.61671643657731E-06,1.38168733959295E-05
113,,,,,,,4.82445225173933E-06,9.20340314773208E-07,9.91060710475722E-06,4.82445225173933E-06,9.20340314773208E-07,9.91060710475722E-06
114,,,,,,,2.34559065101318E-06,1.39804106898585E-06,3.99925396739794E-06,2.34559065101318E-06,1.39804106898585E-06,3.99925396739794E-06
115,,,,,,,6.34802208215509E-06,1.12602678825624E-06,1.48843333060237E-05,6.34802208215509E-06,1.12602678825624E-06,1.48843333060237E-05
116,,,,,,,1.13776647173343E-06,4.60312739628913E-07,2.19703580720913E-06,1.13776647173343E-06,4.60312739628913E-07,2.19703580720913E-06
117,,,,,,,6.67776459124525E-06,6.80499619913159E-07,2.37230064309794E-05,6.67776459124525E-06,6.80499619913159E-07,2.37230064309794E-05
118,,,,,,,2.08291455834342E-06,9.33008960165201E-07,4.18624936552684E-06,2.08291455834342E-06,9.33008960165201E-07,4.18624936552684E-06
119,,,,,,,4.33962090558756E-06,1.25234413417274E-06,8.13792291864957E-06,4.33962090558756E-06,1.25234413417274E-06,8.13792291864957E-06
120,,,,,,,1.13141445216532E-05,9.61418372469325E-07,3.082987207866E-05,1.13141445216532E-05,9.61418372469325E-07,3.082987207866E-05
121,,,,,,,3.22207690738689E-06,5.00977268558245E-07,8.79795027231012E-06,3.22207690738689E-06,5.00977268558245E-07,8.79795027231012E-06
122,,,,,,,9.70415442935746E-06,6.72712216006251E-07,4.24875123220166E-05,9.70415442935746E-06,6.72712216006251E-07,4.24875123220166E-05
123,,,,,,,7.55585043066276E-06,1.1942224299825E-06,1.57840267244562E-05,7.55585043066276E-06,1.1942224299825E-06,1.57840267244562E-05
124,,,,,,,3.13508890172898E-06,7.99070015489178E-07,8.1346792436913E-06,3.13508890172898E-06,7.99070015489178E-07,8.1346792436913E-06
125,,,,,,,3.43905485659472E-06,5.80278418501242E-07,1.24642174341716E-05,3.43905485659472E-06,5.80278418501242E-07,1.24642174341716E-05
126,,,,,,,7.32356003444086E-06,1.1365333515793E-06,2.15312400844899E-05,7.32356003444086E-06,1.1365333515793E-06,2.15312400844899E-05
127,,,,,,,2.58897276713318E-06,1.75359337125277E-06,3.65768963206392E-06,2.58897276713318E-06,1.75359337125277E-06,3.65768963206392E-06
