epoch,H50_val_loss,H50_val_loss_min,H50_val_loss_max,H100_val_loss,H100_val_loss_min,H100_val_loss_max,H150_val_loss,H150_val_loss_min,H150_val_loss_max,H200_val_loss,H200_val_loss_min,H200_val_loss_max
93,,,,0.00220251243394159,1.99080099264393E-05,0.0068869310664013,0.00634288541274145,0.00235428169835359,0.00909881505649537,0.00421937115199398,0.000954580280813389,0.0131384391337633
94,,,,0.00226449701536694,2.00937157387671E-05,0.00676137902773917,0.00620771813904867,0.0023703825310804,0.00991203191224486,0.00442678251769394,0.00100997114786878,0.0139487401582301
95,,,,0.00234578085152862,1.87441600701277E-05,0.00668408779893071,0.00602313563227654,0.00330335061298683,0.00926918026525527,0.00437616031849757,0.00139962362591177,0.0112282583490014
96,,,,0.00220347378520273,1.40670105338359E-05,0.00654937867075205,0.00852662857156247,0.0023671867675148,0.0244101012125611,0.00439809031027835,0.00126504178915638,0.0117078376468271
97,,,,0.002078496656477,1.55925918534194E-05,0.00642009514849633,0.00565073991194367,0.00273300912231207,0.00900614326819777,0.00581404333934188,0.00308349801925942,0.0143056565895677
98,,,,0.00208848375408707,5.24916098584072E-05,0.00631659138016403,0.00619215615093708,0.00232989850919694,0.00866711537819356,0.00366676329635084,0.000999761646380648,0.0100130598992109
99,,,,0.00209323393539307,1.42030364258972E-05,0.00625535515137017,0.00954131965758279,0.00236828038468957,0.0247725419700146,0.00341458373412024,0.000925344697316177,0.00994321284815669
100,,,,0.00195053650652881,1.39060054152651E-05,0.00614744538906962,0.00483613130636513,0.00231045574182644,0.00670630717650056,0.00345915355777834,0.000974726388812996,0.00992439154069871
101,,,,,,,0.00493856079643592,0.00229592402465642,0.00909812543541193,0.00329558323603123,0.000883174105547369,0.00929657302331179
102,,,,,,,0.0064370991976466,0.00230397668783553,0.0163135803770274,0.00379711626796052,0.000936503108823672,0.00955199969466776
103,,,,,,,0.00445722557604313,0.00226283394731581,0.00644924056250602,0.00790149656007998,0.000906087923794985,0.0248300928622484
104,,,,,,,0.00420539014274255,0.00230002439348027,0.00702644642442465,0.00376323748321738,0.000846925991936587,0.0114248533733189
105,,,,,,,0.00428798008942977,0.00230694987112656,0.00651209894567728,0.00321884604403749,0.000843239162350074,0.00767809601966292
106,,,,,,,0.00424291289178655,0.00205765243154019,0.00740076845977455,0.00292917142971419,0.000932679697871208,0.00862104243133217
107,,,,,,,0.00465362139395438,0.00220558635191992,0.00902475106995553,0.00259691347484477,0.000907741044647992,0.0073498927988112
108,,,,,,,0.00637512101791799,0.00284073411021382,0.0127410130109638,0.00332630451244768,0.00114643911656458,0.0103104533394799
109,,,,,,,0.00409764830255881,0.00268371839774773,0.00518672841135412,0.00310157525585964,0.00102362426405307,0.00909145723562688
110,,,,,,,0.00365503619308583,0.00171424130094238,0.00498795834137127,0.00263427905272692,0.000891000998672098,0.00691667606588453
111,,,,,,,0.00344016339746304,0.00193900592275895,0.00498837247723714,0.0027464779955335,0.000841176608810201,0.00802226318046451
112,,,,,,,0.00377966809435748,0.00230860126321204,0.0049832517048344,0.00274619958770927,0.00110266455158126,0.00604802414309233
113,,,,,,,0.00466574882389978,0.0015309052891098,0.0121537860482931,0.00221488706592936,0.000816741361632012,0.00586107454728335
114,,,,,,,0.00357068254728802,0.00176489530713297,0.00614056463818997,0.00223644027661067,0.000903802830725908,0.00615766842383891
115,,,,,,,0.00409389448468573,0.00130795600707643,0.00931652639992535,0.00226021361595485,0.000904729167814367,0.00586249991320074
116,,,,,,,0.00362727578612976,0.00123264783760533,0.00557467075996101,0.00312962804571725,0.000829264559433796,0.0101414454169571
117,,,,,,,0.0041440754220821,0.00139721358427778,0.00775150847621262,0.00230998756538611,0.000764477165648714,0.00550987897440791
118,,,,,,,0.00297465545940213,0.00122053723898716,0.00407767682336271,0.00202528020949103,0.000734396619373001,0.00522035954054445
119,,,,,,,0.00314917427080218,0.00107588240935002,0.0051170411054045,0.00228377935418393,0.000716125158942305,0.0055757902096957
120,,,,,,,0.00294762563484255,0.00101017050037626,0.00433071189327166,0.00206430955149699,0.000721158043597825,0.00573105188086629
121,,,,,,,0.00307951572875027,0.0010532785585383,0.0052262885728851,0.00195528806827497,0.000712591258343309,0.00525666433386505
122,,,,,,,0.00363366827601567,0.00232568536885083,0.004925477784127,0.00196019484486897,0.000714655301999301,0.00499801159603521
123,,,,,,,0.00306437446561176,0.0010061120527098,0.0047540309256874,0.00205716747732367,0.00068266204034444,0.00522982019465417
124,,,,,,,0.00275493497552816,0.00103033046761993,0.00413179591996595,0.0019482605176745,0.000764842139324173,0.00498245557537302
125,,,,,,,0.0031811958673643,0.00105204707069788,0.00485170818865299,0.0029882727121003,0.000703556451480836,0.00572871997719631
126,,,,,,,0.00299826620728709,0.00153394531225786,0.00498335375450552,0.00224903032474685,0.000724814590648748,0.00685968168545514
127,,,,,,,0.00277917357510887,0.00225867874105461,0.00351951728807762,0.00277357002312783,0.000705081046908163,0.00978532966692001
128,,,,,,,0.00314925515907817,0.00227631120942533,0.00461123413406313,0.0032825535943266,0.000807145441649482,0.00918343304656446
129,,,,,,,0.00276399830065202,0.00126196163182613,0.0040049759671092,0.00171002344810404,0.000872556073591113,0.00400398486526683
130,,,,,,,0.00259199861378875,0.00091074357915204,0.00353811327368021,0.00157743475807365,0.000647045444929972,0.00384291273076087
131,,,,,,,0.00260290948033798,0.000833544685156085,0.0044549306621775,0.00167000854969956,0.000726155089796521,0.00412048089783639
132,,,,,,,0.0023781439679442,0.000788652870687656,0.00322360976133496,0.00170472212834284,0.000658933655358851,0.0039877547766082
133,,,,,,,0.00225874248542823,0.000770135089987889,0.00308909468585625,0.00151607218256686,0.000627529056509957,0.0037180817569606
134,,,,,,,0.00422212340810802,0.000892893513082527,0.0131758199539036,0.00140563643653877,0.000643655698513612,0.00334522761404514
135,,,,,,,0.00224322943540756,0.000787855553789996,0.00307807653443888,0.00145143432018813,0.000675408958340995,0.00333856788929552
136,,,,,,,0.00210998328519054,0.000820666033541784,0.00292296860134229,0.00138443400821416,0.000612969470967073,0.00331163780065253
137,,,,,,,0.0144829192035832,0.00078370645060204,0.0645841730758548,0.00251174916920718,0.000635958489147015,0.00677979609463364
138,,,,,,,0.00213352219143417,0.000740008152206428,0.00289627881720662,0.00150538233632687,0.000609578349394724,0.00345199289731681
139,,,,,,,0.00215840877324808,0.000749575739610009,0.00308688525110483,0.0013931850035442,0.00059856403968297,0.003456869663205
140,,,,,,,0.00257363167009316,0.000897060584975407,0.00515038303565234,0.00135156815464143,0.000570342788705602,0.00354239160660654
141,,,,,,,0.00204832047922537,0.00132799348793924,0.00262681388412602,0.00119071976601845,0.000645994300430175,0.00266752509051003
142,,,,,,,0.001964321846026,0.000680887009366415,0.00325442628236488,0.00121167808567407,0.000590629082580563,0.00298823098419234
143,,,,,,,0.00166473951976514,0.00070320501254173,0.00257611492997967,0.00148691013688222,0.000713791861198843,0.00389035937841982
144,,,,,,,0.00190589600533713,0.000670750622521155,0.00299667116487399,0.0012822313210927,0.000648950593313202,0.0032370530650951
145,,,,,,,0.00165127045416739,0.000595371218514629,0.00276838401332498,0.00133338442450622,0.000519739005540032,0.00318500135326758
146,,,,,,,0.0016961809998611,0.000560480286367238,0.00262158110272139,0.00131660597311566,0.000521014539117459,0.00338847178500146
147,,,,,,,0.00167773314198712,0.000554359001398552,0.00273287919117138,0.00140241415298078,0.000500068184919655,0.00255116550251842
148,,,,,,,0.00150450608110987,0.00053799711749889,0.00258186577120796,0.00123589800408809,0.000487479912408162,0.00308454749174416
149,,,,,,,0.00152633533522021,0.000524230601149611,0.00258726445026696,0.00120544127974426,0.000496388807368931,0.00293362507363781
150,,,,,,,0.00144709594780579,0.000527137532480992,0.002520207274938,0.000973996630928014,0.00049315929209115,0.00218645195709541
151,,,,,,,,,,0.000984561275690794,0.000458073662593961,0.00236523901112378
152,,,,,,,,,,0.00105405446432997,0.000438457587733865,0.00230914006242529
153,,,,,,,,,,0.0012141653872095,0.000445399501768406,0.00244516026577912
154,,,,,,,,,,0.00109236200223677,0.000531805527862161,0.0022290539520327
155,,,,,,,,,,0.000914953044848517,0.000378219911362976,0.00207057205261663
156,,,,,,,,,,0.00124817017931491,0.000352618003671523,0.00280734219122678
157,,,,,,,,,,0.00111300384509377,0.000347723274899181,0.00306529758963734
158,,,,,,,,,,0.00129888379975455,0.000331641876255162,0.00284996076952666
159,,,,,,,,,,0.00096244120009942,0.000339635858836118,0.00257924328325316
160,,,,,,,,,,0.00109588673221879,0.000473798127495684,0.00222460855729878
161,,,,,,,,,,0.000807967418077169,0.000304725798923755,0.00188543010735884
162,,,,,,,,,,0.000805243378854357,0.000455034016340505,0.00181423459434882
