epoch,E50_val_loss,E50_val_loss_min,E50_val_loss_max,E100_val_loss,E100_val_loss_min,E100_val_loss_max,E150_val_loss,E150_val_loss_min,E150_val_loss_max,E200_val_loss,E200_val_loss_min,E200_val_loss_max
127,,,,,,,5.6252084087068E-08,4.4453717299812E-08,8.44134836105089E-08,5.6252084087068E-08,4.4453717299812E-08,8.44134836105089E-08
128,,,,,,,5.63284851947306E-08,4.44236552728701E-08,8.53078416795938E-08,5.63284851947306E-08,4.44236552728701E-08,8.53078416795938E-08
129,,,,,,,5.60180514419528E-08,4.43748861359931E-08,8.40405558477642E-08,5.60180514419528E-08,4.43748861359931E-08,8.40405558477642E-08
130,,,,,,,5.59414631062793E-08,4.43193211019377E-08,8.41386033438122E-08,5.59414631062793E-08,4.43193211019377E-08,8.41386033438122E-08
131,,,,,,,5.59709033639185E-08,4.426192797465E-08,8.39572222114763E-08,5.59709033639185E-08,4.426192797465E-08,8.39572222114763E-08
132,,,,,,,5.58270344915475E-08,4.41887963257651E-08,8.39405422207544E-08,5.58270344915475E-08,4.41887963257651E-08,8.39405422207544E-08
133,,,,,,,5.56495810618192E-08,4.40947829360994E-08,8.36638314183347E-08,5.56495810618192E-08,4.40947829360994E-08,8.36638314183347E-08
134,,,,,,,5.57904579719567E-08,4.40757215910044E-08,8.39719994279638E-08,5.57904579719567E-08,4.40757215910044E-08,8.39719994279638E-08
135,,,,,,,5.55810702055718E-08,4.4189063963529E-08,8.36342941568091E-08,5.55810702055718E-08,4.4189063963529E-08,8.36342941568091E-08
136,,,,,,,5.57059488315304E-08,4.40136540547087E-08,8.37028766298431E-08,5.57059488315304E-08,4.40136540547087E-08,8.37028766298431E-08
137,,,,,,,5.55299174790728E-08,4.37631876663384E-08,8.34507061971597E-08,5.55299174790728E-08,4.37631876663384E-08,8.34507061971597E-08
138,,,,,,,5.591013677216E-08,4.36194756610793E-08,8.5525598455168E-08,5.591013677216E-08,4.36194756610793E-08,8.5525598455168E-08
139,,,,,,,5.55418594672119E-08,4.37767333494321E-08,8.35165758772405E-08,5.55418594672119E-08,4.37767333494321E-08,8.35165758772405E-08
140,,,,,,,5.54788823918055E-08,4.38419666496751E-08,8.33337952717746E-08,5.54788823918055E-08,4.38419666496751E-08,8.33337952717746E-08
141,,,,,,,5.52427298128322E-08,4.35811004321588E-08,8.32016731067142E-08,5.52427298128322E-08,4.35811004321588E-08,8.32016731067142E-08
142,,,,,,,5.5388206154916E-08,4.3278055731714E-08,8.36121169337882E-08,5.5388206154916E-08,4.3278055731714E-08,8.36121169337882E-08
143,,,,,,,5.52841701010702E-08,4.39335129757505E-08,8.30510362703762E-08,5.52841701010702E-08,4.39335129757505E-08,8.30510362703762E-08
144,,,,,,,5.52943060228017E-08,4.37562051776771E-08,8.30240691011378E-08,5.52943060228017E-08,4.37562051776771E-08,8.30240691011378E-08
145,,,,,,,5.50337707553676E-08,4.33183160453154E-08,8.29320265793854E-08,5.50337707553676E-08,4.33183160453154E-08,8.29320265793854E-08
146,,,,,,,5.50385415169312E-08,4.32299191999164E-08,8.30819191222076E-08,5.50385415169312E-08,4.32299191999164E-08,8.30819191222076E-08
147,,,,,,,5.50350769549605E-08,4.33699657668522E-08,8.2913515164762E-08,5.50350769549605E-08,4.33699657668522E-08,8.2913515164762E-08
148,,,,,,,5.49480602352048E-08,4.30557438590995E-08,8.2979393134508E-08,5.49480602352048E-08,4.30557438590995E-08,8.2979393134508E-08
149,,,,,,,5.49672659537019E-08,4.32792880792713E-08,8.29784285727442E-08,5.49672659537019E-08,4.32792880792713E-08,8.29784285727442E-08
150,,,,,,,5.48898529295627E-08,4.3136487863175E-08,8.27089792210245E-08,5.48898529295627E-08,4.3136487863175E-08,8.27089792210245E-08
151,,,,,,,,,,5.49245401456252E-08,4.30511361374878E-08,8.27800631005478E-08
152,,,,,,,,,,5.48354808523518E-08,4.30037780940751E-08,8.26872771734581E-08
153,,,,,,,,,,5.48518263550809E-08,4.3181755578677E-08,8.27353936472264E-08
154,,,,,,,,,,5.49140935982943E-08,4.30316609012493E-08,8.31213199011434E-08
155,,,,,,,,,,5.48864411253902E-08,4.32931463271539E-08,8.27941925389079E-08
156,,,,,,,,,,5.48782121523317E-08,4.30342596372905E-08,8.2990044762236E-08
157,,,,,,,,,,5.47970747000193E-08,4.30098854309335E-08,8.27160437921748E-08
158,,,,,,,,,,5.46781393643651E-08,4.29302510577638E-08,8.24875900917732E-08
159,,,,,,,,,,5.47627823680822E-08,4.30975581148611E-08,8.2565166851604E-08
160,,,,,,,,,,5.46828111828527E-08,4.29889076188535E-08,8.24375595935104E-08
161,,,,,,,,,,5.46464050454887E-08,4.28620718917472E-08,8.24436042397754E-08
162,,,,,,,,,,5.46309977108213E-08,4.28974910408423E-08,8.2394139511166E-08
163,,,,,,,,,,5.46221737914484E-08,4.28866406831929E-08,8.24152817102686E-08
164,,,,,,,,,,5.46045691033707E-08,4.28526707452193E-08,8.23500633610289E-08
165,,,,,,,,,,5.45889608331388E-08,4.28099803014466E-08,8.23430195140418E-08
166,,,,,,,,,,5.45236260141024E-08,4.27764130043566E-08,8.23126192391517E-08
167,,,,,,,,,,5.45440377456667E-08,4.27872111815238E-08,8.22836877153084E-08
168,,,,,,,,,,5.45010404214471E-08,4.28028158102241E-08,8.22637706103061E-08
169,,,,,,,,,,5.45308322053018E-08,4.28012783733796E-08,8.22774293141038E-08
170,,,,,,,,,,5.4476230711605E-08,4.27235615034031E-08,8.22120824750527E-08
171,,,,,,,,,,5.4478211319875E-08,4.27198384074975E-08,8.22298069635963E-08
172,,,,,,,,,,5.44659555975121E-08,4.27275798446184E-08,8.21984909767555E-08
173,,,,,,,,,,5.44421768999825E-08,4.26954209764574E-08,8.21948233920011E-08
174,,,,,,,,,,5.4456471376696E-08,4.27624227139489E-08,8.22066968571752E-08
175,,,,,,,,,,5.44433239231997E-08,4.26869949758194E-08,8.21901672646656E-08
176,,,,,,,,,,5.44311449690582E-08,4.26619275462059E-08,8.22099911109338E-08
177,,,,,,,,,,5.44201436210775E-08,4.26648460264782E-08,8.21795339926249E-08
178,,,,,,,,,,5.44211820792858E-08,4.26835306358934E-08,8.21432717401649E-08
179,,,,,,,,,,5.44298883150181E-08,4.27013978991179E-08,8.21238345475687E-08
180,,,,,,,,,,5.44366193159599E-08,4.26548176779562E-08,8.22723154788226E-08
181,,,,,,,,,,5.44083741171875E-08,4.2656058759268E-08,8.21252420143045E-08
182,,,,,,,,,,5.43941014452543E-08,4.26776416428964E-08,8.2121226559669E-08
183,,,,,,,,,,5.43873730200299E-08,4.26640766419221E-08,8.20977493395011E-08
184,,,,,,,,,,5.44104590716188E-08,4.27132085256687E-08,8.21138617842128E-08
185,,,,,,,,,,5.44076138364602E-08,4.26422138340617E-08,8.21744097952622E-08
186,,,,,,,,,,5.43863080200898E-08,4.26305133416349E-08,8.2156671095864E-08
187,,,,,,,,,,5.4374014017237E-08,4.26578132077064E-08,8.20922740156031E-08
188,,,,,,,,,,5.43885840216992E-08,4.26707511547164E-08,8.21001145586327E-08
189,,,,,,,,,,5.43627685682206E-08,4.26440299368854E-08,8.20907362826991E-08
190,,,,,,,,,,5.43788903240028E-08,4.26488782808339E-08,8.2135920287385E-08
191,,,,,,,,,,5.4394396083642E-08,4.264610968067E-08,8.21029887039989E-08
192,,,,,,,,,,5.43551362290155E-08,4.26265053625012E-08,8.20928682069659E-08
193,,,,,,,,,,5.4378982931406E-08,4.26401041142555E-08,8.21196512272119E-08
194,,,,,,,,,,5.43461737390061E-08,4.26264072187858E-08,8.2074544197989E-08
195,,,,,,,,,,5.43682309395166E-08,4.26286623037934E-08,8.21038330656165E-08
196,,,,,,,,,,5.43556387899713E-08,4.26280712210551E-08,8.20992465122572E-08
197,,,,,,,,,,5.43504347305657E-08,4.26166789265399E-08,8.20946395307942E-08
198,,,,,,,,,,5.43571074373972E-08,4.26239949261979E-08,8.20871779438903E-08
199,,,,,,,,,,5.43529353969063E-08,4.26206629988712E-08,8.20948482527228E-08
200,,,,,,,,,,5.43649438207912E-08,4.26228581318355E-08,8.21187346270828E-08
