epoch,E50_val_loss,E50_val_loss_min,E50_val_loss_max,E100_val_loss,E100_val_loss_min,E100_val_loss_max,E150_val_loss,E150_val_loss_min,E150_val_loss_max,E200_val_loss,E200_val_loss_min,E200_val_loss_max
1,0.0252931517921388,0.0192073461599648,0.0314756945706904,0.0252931517921388,0.0192073461599648,0.0314756945706904,0.0252931517921388,0.0192073461599648,0.0314756945706904,0.0252931517921388,0.0192073461599648,0.0314756945706904
2,0.00692888002842665,0.00484649203717709,0.0100704334210604,0.00692888002842665,0.00484649203717709,0.0100704334210604,0.00692888002842665,0.00484649203717709,0.0100704334210604,0.00692888002842665,0.00484649203717709,0.0100704334210604
3,0.00421045550378039,0.00305720202159137,0.00478120126063004,0.00421045550378039,0.00305720202159137,0.00478120126063004,0.00421045550378039,0.00305720202159137,0.00478120126063004,0.00421045550378039,0.00305720202159137,0.00478120126063004
4,0.00378467472619377,0.00223802074906416,0.004795583919622,0.00378467472619377,0.00223802074906416,0.004795583919622,0.00378467472619377,0.00223802074906416,0.004795583919622,0.00378467472619377,0.00223802074906416,0.004795583919622
5,0.00291409779107198,0.00111887008533813,0.00411419641459361,0.00291409779107198,0.00111887008533813,0.00411419641459361,0.00291409779107198,0.00111887008533813,0.00411419641459361,0.00291409779107198,0.00111887008533813,0.00411419641459361
6,0.0018549441016512,0.000846452004043385,0.00336029075551778,0.0018549441016512,0.000846452004043385,0.00336029075551778,0.0018549441016512,0.000846452004043385,0.00336029075551778,0.0018549441016512,0.000846452004043385,0.00336029075551778
7,0.0011417483194964,0.000618207990191877,0.00189571956289001,0.0011417483194964,0.000618207990191877,0.00189571956289001,0.0011417483194964,0.000618207990191877,0.00189571956289001,0.0011417483194964,0.000618207990191877,0.00189571956289001
8,0.000771639707090799,0.000499111744284164,0.00115494425117504,0.000771639707090799,0.000499111744284164,0.00115494425117504,0.000771639707090799,0.000499111744284164,0.00115494425117504,0.000771639707090799,0.000499111744284164,0.00115494425117504
9,0.00068190181045793,0.00041553779883543,0.00100336757604964,0.00068190181045793,0.00041553779883543,0.00100336757604964,0.00068190181045793,0.00041553779883543,0.00100336757604964,0.00068190181045793,0.00041553779883543,0.00100336757604964
10,0.000574364117346704,0.000314723962219432,0.000923464246443473,0.000574364117346704,0.000314723962219432,0.000923464246443473,0.000574364117346704,0.000314723962219432,0.000923464246443473,0.000574364117346704,0.000314723962219432,0.000923464246443473
11,0.000608265779155772,0.000239671945746522,0.00144114017020911,0.000608265779155772,0.000239671945746522,0.00144114017020911,0.000608265779155772,0.000239671945746522,0.00144114017020911,0.000608265779155772,0.000239671945746522,0.00144114017020911
12,0.000411793927632971,0.000193863376625814,0.00073245687817689,0.000411793927632971,0.000193863376625814,0.00073245687817689,0.000411793927632971,0.000193863376625814,0.00073245687817689,0.000411793927632971,0.000193863376625814,0.00073245687817689
13,0.000393702455476159,0.000159863372391555,0.000685136576066725,0.000393702455476159,0.000159863372391555,0.000685136576066725,0.000393702455476159,0.000159863372391555,0.000685136576066725,0.000393702455476159,0.000159863372391555,0.000685136576066725
14,0.000281725855893455,0.000139521947130561,0.000497051392449066,0.000281725855893455,0.000139521947130561,0.000497051392449066,0.000281725855893455,0.000139521947130561,0.000497051392449066,0.000281725855893455,0.000139521947130561,0.000497051392449066
15,0.000270829126166063,0.000127470588995493,0.000501885796256829,0.000270829126166063,0.000127470588995493,0.000501885796256829,0.000270829126166063,0.000127470588995493,0.000501885796256829,0.000270829126166063,0.000127470588995493,0.000501885796256829
16,0.00024913555229432,0.000110658725316171,0.000455788859107997,0.00024913555229432,0.000110658725316171,0.000455788859107997,0.00024913555229432,0.000110658725316171,0.000455788859107997,0.00024913555229432,0.000110658725316171,0.000455788859107997
17,0.00023703291946731,8.68535607878584E-05,0.000462620546750259,0.00023703291946731,8.68535607878584E-05,0.000462620546750259,0.00023703291946731,8.68535607878584E-05,0.000462620546750259,0.00023703291946731,8.68535607878584E-05,0.000462620546750259
18,0.000209668211246026,0.00015273680073733,0.000336071987112518,0.000209668211246026,0.00015273680073733,0.000336071987112518,0.000209668211246026,0.00015273680073733,0.000336071987112518,0.000209668211246026,0.00015273680073733,0.000336071987112518
19,0.000183247495660908,0.000102508387863054,0.000284080482379068,0.000183247495660908,0.000102508387863054,0.000284080482379068,0.000183247495660908,0.000102508387863054,0.000284080482379068,0.000183247495660908,0.000102508387863054,0.000284080482379068
20,0.00018029015911452,7.92341597843915E-05,0.00026125059594051,0.00018029015911452,7.92341597843915E-05,0.00026125059594051,0.00018029015911452,7.92341597843915E-05,0.00026125059594051,0.00018029015911452,7.92341597843915E-05,0.00026125059594051
21,0.000163772456799052,6.36556764220586E-05,0.00028502943678177,0.000163772456799052,6.36556764220586E-05,0.00028502943678177,0.000163772456799052,6.36556764220586E-05,0.00028502943678177,0.000163772456799052,6.36556764220586E-05,0.00028502943678177
22,0.000140669094762416,9.53508282691473E-05,0.000208402207499603,0.000140669094762416,9.53508282691473E-05,0.000208402207499603,0.000140669094762416,9.53508282691473E-05,0.000208402207499603,0.000140669094762416,9.53508282691473E-05,0.000208402207499603
23,0.000174306031294691,7.1467629277322E-05,0.000450936079141684,0.000174306031294691,7.1467629277322E-05,0.000450936079141684,0.000174306031294691,7.1467629277322E-05,0.000450936079141684,0.000174306031294691,7.1467629277322E-05,0.000450936079141684
24,0.00010657770337275,5.34841250555473E-05,0.000179885087709408,0.00010657770337275,5.34841250555473E-05,0.000179885087709408,0.00010657770337275,5.34841250555473E-05,0.000179885087709408,0.00010657770337275,5.34841250555473E-05,0.000179885087709408
25,0.000152577837034187,5.14890329213813E-05,0.000333194716949947,0.000152577837034187,5.14890329213813E-05,0.000333194716949947,0.000152577837034187,5.14890329213813E-05,0.000333194716949947,0.000152577837034187,5.14890329213813E-05,0.000333194716949947
26,0.000103760618221713,4.58261220046552E-05,0.000194474471209105,0.000103760618221713,4.58261220046552E-05,0.000194474471209105,0.000103760618221713,4.58261220046552E-05,0.000194474471209105,0.000103760618221713,4.58261220046552E-05,0.000194474471209105
27,0.000105365567251283,4.29892434112844E-05,0.000145796277138288,0.000105365567251283,4.29892434112844E-05,0.000145796277138288,0.000105365567251283,4.29892434112844E-05,0.000145796277138288,0.000105365567251283,4.29892434112844E-05,0.000145796277138288
28,9.43409060346312E-05,6.22471450697049E-05,0.00013235484912002,9.43409060346312E-05,6.22471450697049E-05,0.00013235484912002,9.43409060346312E-05,6.22471450697049E-05,0.00013235484912002,9.43409060346312E-05,6.22471450697049E-05,0.00013235484912002
29,8.38977143394004E-05,4.26003333814151E-05,0.000133881526926416,8.38977143394004E-05,4.26003333814151E-05,0.000133881526926416,8.38977143394004E-05,4.26003333814151E-05,0.000133881526926416,8.38977143394004E-05,4.26003333814151E-05,0.000133881526926416
30,9.33597165567335E-05,5.57313062017784E-05,0.00013579054902948,9.33597165567335E-05,5.57313062017784E-05,0.00013579054902948,9.33597165567335E-05,5.57313062017784E-05,0.00013579054902948,9.33597165567335E-05,5.57313062017784E-05,0.00013579054902948
31,7.93399392750871E-05,4.01902460907877E-05,0.000121973645218532,7.93399392750871E-05,4.01902460907877E-05,0.000121973645218532,7.93399392750871E-05,4.01902460907877E-05,0.000121973645218532,7.93399392750871E-05,4.01902460907877E-05,0.000121973645218532
32,8.31801872118376E-05,5.27149488334544E-05,0.000116158742457628,8.31801872118376E-05,5.27149488334544E-05,0.000116158742457628,8.31801872118376E-05,5.27149488334544E-05,0.000116158742457628,8.31801872118376E-05,5.27149488334544E-05,0.000116158742457628
33,7.61751780737541E-05,3.47606906871079E-05,0.000120740786951501,7.61751780737541E-05,3.47606906871079E-05,0.000120740786951501,7.61751780737541E-05,3.47606906871079E-05,0.000120740786951501,7.61751780737541E-05,3.47606906871079E-05,0.000120740786951501
34,7.11764396146464E-05,3.81614694560994E-05,0.000100458344240906,7.11764396146464E-05,3.81614694560994E-05,0.000100458344240906,7.11764396146464E-05,3.81614694560994E-05,0.000100458344240906,7.11764396146464E-05,3.81614694560994E-05,0.000100458344240906
35,6.26541400561109E-05,4.18066902057035E-05,9.56259947997751E-05,6.26541400561109E-05,4.18066902057035E-05,9.56259947997751E-05,6.26541400561109E-05,4.18066902057035E-05,9.56259947997751E-05,6.26541400561109E-05,4.18066902057035E-05,9.56259947997751E-05
36,6.00492261037289E-05,3.1308336838265E-05,9.88343177596107E-05,6.00492261037289E-05,3.1308336838265E-05,9.88343177596107E-05,6.00492261037289E-05,3.1308336838265E-05,9.88343177596107E-05,6.00492261037289E-05,3.1308336838265E-05,9.88343177596107E-05
37,5.59802778843732E-05,3.00414132652804E-05,8.58047904330306E-05,5.59802778843732E-05,3.00414132652804E-05,8.58047904330306E-05,5.59802778843732E-05,3.00414132652804E-05,8.58047904330306E-05,5.59802778843732E-05,3.00414132652804E-05,8.58047904330306E-05
38,5.63944884379453E-05,4.00825813812844E-05,7.38596614610287E-05,5.63944884379453E-05,4.00825813812844E-05,7.38596614610287E-05,5.63944884379453E-05,4.00825813812844E-05,7.38596614610287E-05,5.63944884379453E-05,4.00825813812844E-05,7.38596614610287E-05
39,5.17680315351754E-05,3.64170467946678E-05,6.91935510985786E-05,5.17680315351754E-05,3.64170467946678E-05,6.91935510985786E-05,5.17680315351754E-05,3.64170467946678E-05,6.91935510985786E-05,5.17680315351754E-05,3.64170467946678E-05,6.91935510985786E-05
40,5.80686766625149E-05,3.80557492462685E-05,8.00432573669241E-05,5.80686766625149E-05,3.80557492462685E-05,8.00432573669241E-05,5.80686766625149E-05,3.80557492462685E-05,8.00432573669241E-05,5.80686766625149E-05,3.80557492462685E-05,8.00432573669241E-05
