epoch,H50_val_loss,H50_val_loss_min,H50_val_loss_max,H100_val_loss,H100_val_loss_min,H100_val_loss_max,H150_val_loss,H150_val_loss_min,H150_val_loss_max,H200_val_loss,H200_val_loss_min,H200_val_loss_max
1,0.0238603428006172,0.0184038264676929,0.028251941036433,0.0238603428006172,0.0184038264676929,0.028251941036433,0.0238603428006172,0.0184038264676929,0.028251941036433,0.0238603428006172,0.0184038264676929,0.028251941036433
2,0.00710263956803829,0.00488536804914475,0.0109703871421516,0.00692873311927542,0.00490171908168122,0.0109740298008546,0.0069259537383914,0.00490378607064486,0.0109723483910784,0.00699147632811219,0.00491865500807762,0.0109700007131323
3,0.00442290144972503,0.00298661852721125,0.00508976043201983,0.00445997542468831,0.00299217730062082,0.00508748241700232,0.00443938160315156,0.00297710828017443,0.00506166857667267,0.00441180906491354,0.00296542629366741,0.00506392337847501
4,0.00382429639808834,0.00207398709608242,0.00479503041133285,0.00385329824523069,0.00226212661364116,0.00480300451163203,0.00377427666331641,0.00190011230879463,0.00480759240454063,0.00385412561357953,0.0021750524349045,0.00483484469586983
5,0.00255922552431002,0.00104531950200908,0.00399876754963771,0.00256818099820521,0.0010485759616131,0.00393369032535702,0.00260867090080865,0.00103503115242347,0.00391454737400636,0.00261336657567881,0.00107573327841237,0.00392169301630929
6,0.00164054728171322,0.000701498740818352,0.00298770692897961,0.0015676915406948,0.000701685706735589,0.00303039780119434,0.00157024198269937,0.000682797253830358,0.00304175107739866,0.00166194157267455,0.00070230434066616,0.00336117489496246
7,0.00087083707243437,0.000450131400430109,0.00133067739079706,0.000848354281624779,0.000446154129167553,0.0012915791652631,0.000941961546486709,0.000440181455633137,0.00160104940878227,0.00085978934832383,0.000477058011165354,0.00136014063027687
8,0.000677000021387357,0.0003464902707492,0.00103151785733644,0.00072498805471696,0.000345682783517987,0.00110464517783839,0.000679096382809803,0.000341548430151306,0.00110357582743745,0.000692693864402827,0.000372254230023827,0.00107742543332279
9,0.00055591430151253,0.000253281195909949,0.00100839193328284,0.000526295007293811,0.00026964191274601,0.000885619691689499,0.000614634587545879,0.000256386522960383,0.00112711649562698,0.000540677759126993,0.000255995075713145,0.000904047986841761
10,0.000559607032337226,0.000205746077699587,0.000953138223849237,0.00057450003005215,0.00020102245543967,0.00107356025255285,0.000464058471261524,0.000199618455371819,0.000864442705642432,0.000518118850595783,0.000188886879186612,0.000864847956108861
11,0.000481981908815214,0.00024978141518659,0.000851854524808005,0.000408117456245236,0.000235933203657623,0.00071096008468885,0.000427762898034416,0.000191113061009673,0.000693695206427947,0.000391734625736717,0.000257086108467775,0.000672677782131359
12,0.00034301923631574,0.000121073705668096,0.000587480526883155,0.000348252358089667,0.000137595462729223,0.000695720274234191,0.000322074314171914,0.000161682208272396,0.000621537872939371,0.000369546195288422,0.000115243819891475,0.000673321512294933
13,0.00030055684488616,0.000210680035525002,0.000496823329012841,0.000302841830707621,0.000170636075199582,0.000540446398372296,0.000319853642286034,0.00012114404089516,0.000716441494296305,0.000297101087053306,0.000205730750167277,0.000518397854466457
14,0.000231301661187899,0.000114951036448474,0.000420529601979069,0.000299189658762771,9.58261185587617E-05,0.000608170311897993,0.00030617726224591,9.45144594879821E-05,0.000729164626682177,0.000250494805295602,0.000136648564148345,0.000449859167565592
15,0.000249238798278384,0.000120859869639389,0.00052020502043888,0.000245099230160122,0.00011004910520569,0.000423909413802903,0.000230445310298819,0.000105877186797443,0.000411723145225551,0.000294328396230412,7.24577652363223E-05,0.000856435543391854
16,0.000179551421679207,6.83036309055751E-05,0.000321695074671879,0.000286099169643421,7.8994185787451E-05,0.000583431689301506,0.000335704678254842,6.77539062962751E-05,0.000548872863873839,0.000278426858458261,6.74015429467545E-05,0.000503497532918118
17,0.000209396863065194,0.000136887245753314,0.000311709878587863,0.000276572363582091,9.65832030487945E-05,0.000505546852946282,0.00025188072999299,8.17704956716625E-05,0.000658805678540375,0.000228240723081399,0.000111099832429318,0.000493718071084004
18,0.000191201612760779,0.000117038091411814,0.000241740816272795,0.000232218700184603,0.00012564356366056,0.000300264330144273,0.000167804907177924,9.058280447789E-05,0.00032198255212279,0.000218735773014487,0.00011643934485619,0.000413763218966778
